SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2710,638025165,"02710M00:00:54.553","02710 00:38:45",212.93,736.25,,,,"     ",6.60,,
2710,638025166,"02710M00:00:55.526","02710 00:38:46",212.95,736.25,,,,"     ",6.60,119.47,9.95
2710,638025167,"02710M00:00:56.499","02710 00:38:47",212.98,736.21,,,,"     ",6.60,119.46,9.92
2710,638025168,"02710M00:00:57.473","02710 00:38:48",213.00,736.28,,,,"     ",6.60,119.63,9.91
2710,638025169,"02710M00:00:58.446","02710 00:38:49",213.02,736.25,,,,"     ",6.60,119.26,9.85
2710,638025170,"02710M00:00:59.419","02710 00:38:50",213.04,736.16,,,,"     ",6.60,119.61,9.85
2710,638025171,"02710M00:01:00.392","02710 00:38:51",213.06,736.13,,,,"     ",6.60,119.88,9.85
2710,638025172,"02710M00:01:01.366","02710 00:38:52",213.07,736.24,,,,"     ",6.60,120.26,9.86
2710,638025173,"02710M00:01:02.339","02710 00:38:53",213.09,736.20,,,,"     ",6.60,119.78,9.79
2710,638025174,"02710M00:01:03.312","02710 00:38:54",213.10,736.11,,,,"     ",6.60,120.30,9.81
2710,638025175,"02710M00:01:04.285","02710 00:38:55",213.11,736.23,,,,"     ",6.60,120.24,9.79
2710,638025176,"02710M00:01:05.259","02710 00:38:56",213.12,736.11,,,,"     ",6.60,120.35,9.77
2710,638025177,"02710M00:01:06.232","02710 00:38:57",213.13,736.10,,,,"     ",6.60,120.30,9.75
2710,638025178,"02710M00:01:07.205","02710 00:38:58",213.14,736.13,,,,"     ",6.60,120.64,9.75
2710,638025179,"02710M00:01:08.178","02710 00:38:59",213.14,736.09,,,,"     ",6.60,121.01,9.76
2710,638025180,"02710M00:01:09.152","02710 00:39:00",213.14,736.13,,,,"     ",6.60,120.82,9.72
2710,638025181,"02710M00:01:10.125","02710 00:39:01",213.14,736.09,,,,"     ",6.60,121.04,9.72
2710,638025182,"02710M00:01:11.098","02710 00:39:02",213.14,736.09,,,,"     ",6.60,121.64,9.75
2710,638025183,"02710M00:01:12.071","02710 00:39:03",213.14,736.06,,,,"     ",6.60,121.42,9.71
2710,638025184,"02710M00:01:13.045","02710 00:39:04",213.14,736.09,,,,"     ",6.60,121.71,9.72
2710,638025185,"02710M00:01:14.018","02710 00:39:05",213.14,736.05,,,,"     ",6.60,121.98,9.72
2710,638025186,"02710M00:01:14.991","02710 00:39:06",213.14,736.10,,,,"     ",6.60,121.85,9.69
2710,638025187,"02710M00:01:15.964","02710 00:39:07",213.14,736.16,,,,"     ",6.60,122.79,9.75
2710,638025188,"02710M00:01:16.938","02710 00:39:08",213.13,736.22,,,,"     ",6.60,122.32,9.69
2710,638025189,"02710M00:01:17.911","02710 00:39:09",213.13,736.16,,,,"     ",6.60,122.76,9.71
2710,638025190,"02710M00:01:18.884","02710 00:39:10",213.12,736.15,,,,"     ",6.60,122.81,9.69
2710,638025191,"02710M00:01:19.857","02710 00:39:11",213.10,736.00,,,,"     ",6.60,122.55,9.65
2710,638025192,"02710M00:01:20.831","02710 00:39:12",213.09,736.10,,,,"     ",6.60,123.13,9.68
2710,638025193,"02710M00:01:21.804","02710 00:39:13",213.07,736.13,,,,"     ",6.60,122.77,9.64
2710,638025194,"02710M00:01:22.777","02710 00:39:14",213.05,736.11,,,,"     ",6.60,123.10,9.65
2710,638025195,"02710M00:01:23.750","02710 00:39:15",213.03,736.02,,,,"     ",6.60,123.59,9.67
2710,638025196,"02710M00:01:24.724","02710 00:39:16",213.01,736.08,,,,"     ",6.60,123.10,9.61
2710,638025197,"02710M00:01:25.697","02710 00:39:16",212.98,736.03,,,,"     ",6.60,123.37,9.62
2710,638025198,"02710M00:01:26.670","02710 00:39:17",212.95,736.08,,,,"     ",6.60,123.44,9.61
2710,638025199,"02710M00:01:27.643","02710 00:39:18",212.92,736.09,,,,"     ",6.60,123.39,9.59
