SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
3051,668297253,"03051M00:01:09.282","03050 23:28:22",213.21,843.04,,,,"     ",7.10,,
3051,668297254,"03051M00:01:10.255","03050 23:28:23",213.23,843.03,,,,"     ",7.10,79.36,8.36
3051,668297255,"03051M00:01:11.228","03050 23:28:24",213.24,843.07,,,,"     ",7.10,79.89,8.39
3051,668297256,"03051M00:01:12.201","03050 23:28:25",213.26,843.10,,,,"     ",7.10,79.65,8.35
3051,668297257,"03051M00:01:13.175","03050 23:28:26",213.27,843.17,,,,"     ",7.10,79.84,8.35
3051,668297258,"03051M00:01:14.148","03050 23:28:27",213.28,843.23,,,,"     ",7.10,79.91,8.33
3051,668297259,"03051M00:01:15.121","03050 23:28:28",213.28,843.17,,,,"     ",7.10,79.85,8.31
3051,668297260,"03051M00:01:16.094","03050 23:28:29",213.29,843.10,,,,"     ",7.10,79.67,8.27
3051,668297261,"03051M00:01:17.068","03050 23:28:30",213.29,843.12,,,,"     ",7.10,79.74,8.25
3051,668297262,"03051M00:01:18.041","03050 23:28:31",213.29,843.14,,,,"     ",7.10,80.09,8.27
3051,668297263,"03051M00:01:19.014","03050 23:28:32",213.28,843.13,,,,"     ",7.10,80.15,8.26
3051,668297264,"03051M00:01:19.987","03050 23:28:33",213.27,843.14,,,,"     ",7.10,79.87,8.21
3051,668297265,"03051M00:01:20.961","03050 23:28:34",213.27,843.13,,,,"     ",7.10,80.05,8.21
3051,668297266,"03051M00:01:21.934","03050 23:28:35",213.25,843.18,,,,"     ",7.10,79.76,8.16
3051,668297267,"03051M00:01:22.907","03050 23:28:36",213.24,843.18,,,,"     ",7.10,81.03,8.28
3051,668297268,"03051M00:01:23.880","03050 23:28:37",213.23,843.17,,,,"     ",7.10,80.15,8.17
3051,668297269,"03051M00:01:24.854","03050 23:28:37",213.22,843.20,,,,"     ",7.10,80.37,8.18
3051,668297270,"03051M00:01:25.827","03050 23:28:38",213.21,843.09,,,,"     ",7.10,80.34,8.16
3051,668297271,"03051M00:01:26.800","03050 23:28:39",213.20,843.13,,,,"     ",7.10,80.01,8.11
3051,668297272,"03051M00:01:27.773","03050 23:28:40",213.18,843.13,,,,"     ",7.10,80.26,8.12
3051,668297273,"03051M00:01:28.747","03050 23:28:41",213.16,843.16,,,,"     ",7.10,80.07,8.09
3051,668297274,"03051M00:01:29.720","03050 23:28:42",213.14,843.16,,,,"     ",7.10,80.58,8.12
3051,668297275,"03051M00:01:30.693","03050 23:28:43",213.12,843.17,,,,"     ",7.10,80.43,8.09
3051,668297276,"03051M00:01:31.666","03050 23:28:44",213.11,843.06,,,,"     ",7.10,80.48,8.08
3051,668297277,"03051M00:01:32.640","03050 23:28:45",213.11,843.14,,,,"     ",7.10,80.63,8.09
3051,668297278,"03051M00:01:33.613","03050 23:28:46",213.11,843.17,,,,"     ",7.10,80.67,8.08
3051,668297279,"03051M00:01:34.586","03050 23:28:47",213.13,843.26,,,,"     ",7.10,80.42,8.04
3051,668297280,"03051M00:01:35.559","03050 23:28:48",213.15,843.27,,,,"     ",7.10,80.36,8.02
3051,668297281,"03051M00:01:36.533","03050 23:28:49",213.16,843.32,,,,"     ",7.10,80.33,8.00
3051,668297282,"03051M00:01:37.506","03050 23:28:50",213.17,843.24,,,,"     ",7.10,80.39,8.00
3051,668297283,"03051M00:01:38.479","03050 23:28:51",213.18,843.25,,,,"     ",7.10,80.58,8.01
3051,668297284,"03051M00:01:39.452","03050 23:28:52",213.17,843.29,,,,"     ",7.10,80.17,7.95
3051,668297285,"03051M00:01:40.426","03050 23:28:53",213.17,843.28,,,,"     ",7.10,80.53,7.98
3051,668297286,"03051M00:01:41.399","03050 23:28:54",213.16,843.22,,,,"     ",7.10,80.38,7.95
3051,668297287,"03051M00:01:42.372","03050 23:28:55",213.14,843.18,,,,"     ",7.10,80.54,7.96
3051,668297288,"03051M00:01:43.345","03050 23:28:56",213.12,843.17,,,,"     ",7.10,80.26,7.92
3051,668297289,"03051M00:01:44.319","03050 23:28:57",213.09,843.14,,,,"     ",7.10,80.36,7.92
3051,668297290,"03051M00:01:45.292","03050 23:28:58",213.07,843.19,,,,"     ",7.10,80.55,7.93
3051,668297291,"03051M00:01:46.265","03050 23:28:59",213.04,843.10,,,,"     ",7.10,80.18,7.88
3051,668297292,"03051M00:01:47.238","03050 23:29:00",213.00,843.11,,,,"     ",7.10,80.50,7.90
3051,668297293,"03051M00:01:48.212","03050 23:29:01",212.98,843.13,,,,"     ",7.10,80.88,7.93
3051,668297294,"03051M00:01:49.185","03050 23:29:02",212.95,843.18,,,,"     ",7.10,80.79,7.91
3051,668297295,"03051M00:01:50.158","03050 23:29:03",212.94,843.12,,,,"     ",7.10,80.84,7.91
3051,668297296,"03051M00:01:51.131","03050 23:29:04",212.93,843.14,,,,"     ",7.10,81.05,7.92
3051,668297297,"03051M00:01:52.105","03050 23:29:05",212.93,843.21,,,,"     ",7.10,81.03,7.91
3051,668297298,"03051M00:01:53.078","03050 23:29:06",212.94,843.19,,,,"     ",7.10,81.05,7.90
3051,668297299,"03051M00:01:54.051","03050 23:29:07",212.94,843.17,,,,"     ",7.10,80.94,7.88
3051,668297300,"03051M00:01:55.024","03050 23:29:08",212.96,843.14,,,,"     ",7.10,81.03,7.88
3051,668297301,"03051M00:01:55.998","03050 23:29:09",212.97,843.24,,,,"     ",7.10,81.45,7.92
3051,668297302,"03051M00:01:56.971","03050 23:29:10",212.98,843.24,,,,"     ",7.10,81.59,7.92
3051,668297303,"03051M00:01:57.944","03050 23:29:11",213.00,843.17,,,,"     ",7.10,81.31,7.88
3051,668297304,"03051M00:01:58.917","03050 23:29:12",213.01,843.26,,,,"     ",7.10,81.77,7.93
3051,668297305,"03051M00:01:59.891","03050 23:29:13",213.01,843.17,,,,"     ",7.10,81.32,7.87
3051,668297306,"03051M00:02:00.864","03050 23:29:14",213.02,843.21,,,,"     ",7.10,81.66,7.90
3051,668297307,"03051M00:02:01.837","03050 23:29:14",213.01,843.20,,,,"     ",7.10,81.23,7.84
3051,668297308,"03051M00:02:02.810","03050 23:29:15",213.00,843.18,,,,"     ",7.10,81.51,7.87
3051,668297309,"03051M00:02:03.784","03050 23:29:16",212.99,843.20,,,,"     ",7.10,81.43,7.85
3051,668297310,"03051M00:02:04.757","03050 23:29:17",212.98,843.19,,,,"     ",7.10,81.47,7.85
3051,668297311,"03051M00:02:05.730","03050 23:29:18",212.96,843.22,,,,"     ",7.10,81.40,7.83
3051,668297312,"03051M00:02:06.703","03050 23:29:19",212.94,843.17,,,,"     ",7.10,81.60,7.84
3051,668297313,"03051M00:02:07.677","03050 23:29:20",212.93,843.10,,,,"     ",7.10,81.39,7.82
3051,668297314,"03051M00:02:08.650","03050 23:29:21",212.91,843.27,,,,"     ",7.10,81.44,7.81
3051,668297315,"03051M00:02:09.623","03050 23:29:22",212.89,843.21,,,,"     ",7.10,81.80,7.84
3051,668297316,"03051M00:02:10.596","03050 23:29:23",212.87,843.23,,,,"     ",7.10,81.30,7.79
3051,668297317,"03051M00:02:11.570","03050 23:29:24",212.86,843.29,,,,"     ",7.10,81.64,7.82
3051,668297318,"03051M00:02:12.543","03050 23:29:25",212.86,843.23,,,,"     ",7.10,81.35,7.78
3051,668297319,"03051M00:02:13.516","03050 23:29:26",212.86,843.21,,,,"     ",7.10,81.12,7.75
3051,668297320,"03051M00:02:14.490","03050 23:29:27",212.87,843.19,,,,"     ",7.10,81.37,7.77
3051,668297321,"03051M00:02:15.463","03050 23:29:28",212.89,843.15,,,,"     ",7.10,81.09,7.74
3051,668297322,"03051M00:02:16.436","03050 23:29:29",212.91,843.15,,,,"     ",7.10,81.14,7.74
3051,668297323,"03051M00:02:17.409","03050 23:29:30",212.93,843.20,,,,"     ",7.10,81.14,7.73
3051,668297324,"03051M00:02:18.383","03050 23:29:31",212.95,843.20,,,,"     ",7.10,80.96,7.71
3051,668297325,"03051M00:02:19.356","03050 23:29:32",212.97,843.32,,,,"     ",7.10,81.98,7.80
3051,668297326,"03051M00:02:20.329","03050 23:29:33",212.99,843.34,,,,"     ",7.10,81.38,7.74
3051,668297327,"03051M00:02:21.302","03050 23:29:34",213.00,843.42,,,,"     ",7.10,81.10,7.71
3051,668297328,"03051M00:02:22.276","03050 23:29:35",213.00,843.34,,,,"     ",7.10,80.87,7.68
3051,668297329,"03051M00:02:23.249","03050 23:29:36",212.99,843.29,,,,"     ",7.10,81.06,7.69
3051,668297330,"03051M00:02:24.222","03050 23:29:37",212.96,843.31,,,,"     ",7.10,80.70,7.66
3051,668297331,"03051M00:02:25.195","03050 23:29:38",212.92,843.29,,,,"     ",7.10,80.24,7.60
3051,668297332,"03051M00:02:26.169","03050 23:29:39",212.88,843.27,,,,"     ",7.10,80.91,7.66
3051,668297333,"03051M00:02:27.142","03050 23:29:40",212.82,843.34,,,,"     ",7.10,81.07,7.68
3051,668297334,"03051M00:02:28.115","03050 23:29:41",212.77,843.31,,,,"     ",7.10,81.10,7.67
3051,668297335,"03051M00:02:29.088","03050 23:29:42",212.72,843.22,,,,"     ",7.10,81.21,7.68
3051,668297336,"03051M00:02:30.062","03050 23:29:43",212.67,843.20,,,,"     ",7.10,81.35,7.68
3051,668297337,"03051M00:02:31.035","03050 23:29:44",212.63,843.18,,,,"     ",7.10,81.31,7.68
3051,668297338,"03051M00:02:32.008","03050 23:29:45",212.61,843.29,,,,"     ",7.10,81.42,7.68
3051,668297339,"03051M00:02:32.981","03050 23:29:46",212.61,843.29,,,,"     ",7.10,81.76,7.71
3051,668297340,"03051M00:02:33.955","03050 23:29:47",212.62,843.35,,,,"     ",7.10,81.23,7.66
3051,668297341,"03051M00:02:34.928","03050 23:29:48",212.65,843.36,,,,"     ",7.10,81.22,7.65
3051,668297342,"03051M00:02:35.901","03050 23:29:49",212.68,843.36,,,,"     ",7.10,81.01,7.63
3051,668297343,"03051M00:02:36.874","03050 23:29:50",212.71,843.38,,,,"     ",7.10,80.92,7.62
3051,668297344,"03051M00:02:37.848","03050 23:29:51",212.75,843.28,,,,"     ",7.10,81.33,7.65
3051,668297345,"03051M00:02:38.821","03050 23:29:51",212.78,843.33,,,,"     ",7.10,81.31,7.65
3051,668297346,"03051M00:02:39.794","03050 23:29:52",212.80,843.35,,,,"     ",7.10,80.87,7.60
3051,668297347,"03051M00:02:40.767","03050 23:29:53",212.81,843.31,,,,"     ",7.10,81.01,7.61
3051,668297348,"03051M00:02:41.741","03050 23:29:54",212.81,843.38,,,,"     ",7.10,80.93,7.60
3051,668297349,"03051M00:02:42.714","03050 23:29:55",212.81,843.40,,,,"     ",7.10,80.50,7.56
3051,668297350,"03051M00:02:43.687","03050 23:29:56",212.80,843.40,,,,"     ",7.10,80.84,7.58
