SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2939,658354449,"02939M00:00:00.402","02938 23:12:07",215.81,846.83,,,,"     ",7.10,,
2939,658354450,"02939M00:00:01.375","02938 23:12:08",215.80,846.84,,,,"     ",7.10,93.03,4.26
2939,658354451,"02939M00:00:02.348","02938 23:12:09",215.78,846.95,,,,"     ",7.10,92.55,4.24
2939,658354452,"02939M00:00:03.321","02938 23:12:10",215.77,846.87,,,,"     ",7.10,93.06,4.26
2939,658354453,"02939M00:00:04.295","02938 23:12:11",215.76,846.96,,,,"     ",7.10,92.68,4.25
2939,658354454,"02939M00:00:05.268","02938 23:12:12",215.75,846.90,,,,"     ",7.10,93.13,4.26
2939,658354455,"02939M00:00:06.241","02938 23:12:13",215.75,846.94,,,,"     ",7.10,92.50,4.24
2939,658354456,"02939M00:00:07.214","02938 23:12:14",215.74,846.91,,,,"     ",7.10,92.72,4.25
2939,658354457,"02939M00:00:08.188","02938 23:12:15",215.74,847.08,,,,"     ",7.10,92.61,4.24
2939,658354458,"02939M00:00:09.161","02938 23:12:16",215.74,846.96,,,,"     ",7.10,92.51,4.24
2939,658354459,"02939M00:00:10.134","02938 23:12:17",215.74,846.98,,,,"     ",7.10,93.08,4.27
2939,658354460,"02939M00:00:11.107","02938 23:12:18",215.75,846.99,,,,"     ",7.10,92.38,4.24
2939,658354461,"02939M00:00:12.081","02938 23:12:19",215.75,846.88,,,,"     ",7.10,92.40,4.24
2939,658354462,"02939M00:00:13.054","02938 23:12:20",215.76,846.89,,,,"     ",7.10,92.16,4.23
2939,658354463,"02939M00:00:14.027","02938 23:12:21",215.76,846.90,,,,"     ",7.10,92.63,4.25
2939,658354464,"02939M00:00:15.000","02938 23:12:22",215.77,846.97,,,,"     ",7.10,92.65,4.25
2939,658354465,"02939M00:00:15.974","02938 23:12:23",215.79,846.90,,,,"     ",7.10,92.25,4.23
2939,658354466,"02939M00:00:16.947","02938 23:12:24",215.81,846.94,,,,"     ",7.10,92.19,4.23
2939,658354467,"02939M00:00:17.920","02938 23:12:25",215.83,846.87,,,,"     ",7.10,92.61,4.25
2939,658354468,"02939M00:00:18.893","02938 23:12:26",215.85,846.97,,,,"     ",7.10,93.01,4.27
2939,658354469,"02939M00:00:19.867","02938 23:12:26",215.86,846.79,,,,"     ",7.10,92.25,4.24
2939,658354470,"02939M00:00:20.840","02938 23:12:27",215.87,846.76,,,,"     ",7.10,91.81,4.22
2939,658354471,"02939M00:00:21.813","02938 23:12:28",215.88,846.90,,,,"     ",7.10,92.69,4.26
2939,658354472,"02939M00:00:22.786","02938 23:12:29",215.88,846.77,,,,"     ",7.10,92.33,4.24
2939,658354473,"02939M00:00:23.760","02938 23:12:30",215.87,846.81,,,,"     ",7.10,92.01,4.23
2939,658354474,"02939M00:00:24.733","02938 23:12:31",215.86,846.83,,,,"     ",7.10,91.59,4.21
2939,658354475,"02939M00:00:25.706","02938 23:12:32",215.84,846.90,,,,"     ",7.10,92.01,4.23
2939,658354476,"02939M00:00:26.679","02938 23:12:33",215.81,847.04,,,,"     ",7.10,91.75,4.22
2939,658354477,"02939M00:00:27.653","02938 23:12:34",215.78,846.91,,,,"     ",7.10,92.55,4.26
2939,658354478,"02939M00:00:28.626","02938 23:12:35",215.76,846.83,,,,"     ",7.10,91.72,4.22
2939,658354479,"02939M00:00:29.599","02938 23:12:36",215.73,846.98,,,,"     ",7.10,91.72,4.22
2939,658354480,"02939M00:00:30.572","02938 23:12:37",215.70,846.96,,,,"     ",7.10,92.50,4.26
2939,658354481,"02939M00:00:31.546","02938 23:12:38",215.68,846.93,,,,"     ",7.10,91.59,4.22
2939,658354482,"02939M00:00:32.519","02938 23:12:39",215.67,846.86,,,,"     ",7.10,91.84,4.23
2939,658354483,"02939M00:00:33.492","02938 23:12:40",215.66,847.03,,,,"     ",7.10,92.43,4.26
2939,658354484,"02939M00:00:34.466","02938 23:12:41",215.65,846.93,,,,"     ",7.10,91.82,4.23
2939,658354485,"02939M00:00:35.439","02938 23:12:42",215.64,846.88,,,,"     ",7.10,92.58,4.27
2939,658354486,"02939M00:00:36.412","02938 23:12:43",215.64,846.91,,,,"     ",7.10,92.14,4.25
2939,658354487,"02939M00:00:37.385","02938 23:12:44",215.64,846.85,,,,"     ",7.10,92.09,4.25
