SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1941,569757662,"01941M00:01:04.671","01941 00:23:54",205.32,775.71,,,,"     ",5.60,,
1941,569757663,"01941M00:01:05.644","01941 00:23:55",205.34,775.75,,,,"     ",5.60,87.96,22.60
1941,569757664,"01941M00:01:06.617","01941 00:23:56",205.35,775.70,,,,"     ",5.60,87.91,22.53
1941,569757665,"01941M00:01:07.591","01941 00:23:57",205.24,775.75,,,,"     ",5.60,88.16,22.54
1941,569757666,"01941M00:01:08.564","01941 00:23:58",205.27,775.66,,,,"     ",5.60,88.12,22.47
1941,569757667,"01941M00:01:09.537","01941 00:23:59",205.33,775.69,,,,"     ",5.60,88.05,22.39
1941,569757668,"01941M00:01:10.510","01941 00:24:00",205.37,775.62,,,,"     ",5.60,88.42,22.44
1941,569757669,"01941M00:01:11.484","01941 00:24:01",205.41,775.74,,,,"     ",5.60,88.67,22.45
1941,569757670,"01941M00:01:12.457","01941 00:24:02",205.44,775.65,,,,"     ",5.60,88.79,22.42
1941,569757671,"01941M00:01:13.430","01941 00:24:03",205.47,775.71,,,,"     ",5.60,88.83,22.38
1941,569757672,"01941M00:01:14.403","01941 00:24:04",205.48,775.74,,,,"     ",5.60,89.07,22.40
1941,569757673,"01941M00:01:15.377","01941 00:24:05",205.49,775.71,,,,"     ",5.60,89.33,22.41
1941,569757674,"01941M00:01:16.350","01941 00:24:06",205.50,775.75,,,,"     ",5.60,89.08,22.29
1941,569757675,"01941M00:01:17.323","01941 00:24:07",205.51,775.70,,,,"     ",5.60,89.31,22.29
1941,569757676,"01941M00:01:18.296","01941 00:24:07",205.55,775.73,,,,"     ",5.60,89.46,22.29
1941,569757677,"01941M00:01:19.270","01941 00:24:08",205.57,775.75,,,,"     ",5.60,89.52,22.26
1941,569757678,"01941M00:01:20.243","01941 00:24:09",205.59,775.80,,,,"     ",5.60,89.67,22.25
1941,569757679,"01941M00:01:21.216","01941 00:24:10",205.58,775.75,,,,"     ",5.60,89.76,22.22
1941,569757680,"01941M00:01:22.189","01941 00:24:11",205.56,775.75,,,,"     ",5.60,89.81,22.19
1941,569757681,"01941M00:01:23.163","01941 00:24:12",205.53,775.75,,,,"     ",5.60,90.00,22.19
1941,569757682,"01941M00:01:24.136","01941 00:24:13",205.49,775.84,,,,"     ",5.60,89.80,22.10
1941,569757683,"01941M00:01:25.109","01941 00:24:14",205.47,775.75,,,,"     ",5.60,89.85,22.07
