SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1494,530075490,"01494M00:00:52.550","01494 00:14:40",218.95,923.33,,,,"     ",4.90,,
1494,530075491,"01494M00:00:53.523","01494 00:14:41",218.96,923.26,,,,"     ",4.90,76.47,4.66
1494,530075492,"01494M00:00:54.496","01494 00:14:42",218.97,923.29,,,,"     ",4.90,76.97,4.68
1494,530075493,"01494M00:00:55.469","01494 00:14:43",218.99,923.20,,,,"     ",4.90,77.10,4.67
1494,530075494,"01494M00:00:56.443","01494 00:14:44",219.01,923.28,,,,"     ",4.90,76.98,4.65
1494,530075495,"01494M00:00:57.416","01494 00:14:45",219.03,923.31,,,,"     ",4.90,77.07,4.64
1494,530075496,"01494M00:00:58.389","01494 00:14:46",219.05,923.18,,,,"     ",4.90,77.52,4.65
1494,530075497,"01494M00:00:59.362","01494 00:14:47",219.08,923.33,,,,"     ",4.90,77.61,4.65
1494,530075498,"01494M00:01:00.336","01494 00:14:48",219.11,923.32,,,,"     ",4.90,77.11,4.60
1494,530075499,"01494M00:01:01.309","01494 00:14:49",219.15,923.23,,,,"     ",4.90,77.38,4.61
1494,530075500,"01494M00:01:02.282","01494 00:14:49",219.20,923.21,,,,"     ",4.90,77.77,4.62
1494,530075501,"01494M00:01:03.255","01494 00:14:50",219.24,923.28,,,,"     ",4.90,77.84,4.61
1494,530075502,"01494M00:01:04.229","01494 00:14:51",219.29,923.27,,,,"     ",4.90,78.28,4.63
1494,530075503,"01494M00:01:05.202","01494 00:14:52",219.34,923.35,,,,"     ",4.90,77.95,4.59
1494,530075504,"01494M00:01:06.175","01494 00:14:53",219.34,923.35,,,,"     ",4.90,77.98,4.58
1494,530075505,"01494M00:01:07.148","01494 00:14:54",219.37,923.24,,,,"     ",4.90,77.93,4.57
1494,530075506,"01494M00:01:08.122","01494 00:14:55",219.42,923.29,,,,"     ",4.90,78.09,4.57
1494,530075507,"01494M00:01:09.095","01494 00:14:56",219.51,923.28,,,,"     ",4.90,78.15,4.56
1494,530075508,"01494M00:01:10.068","01494 00:14:57",219.61,923.30,,,,"     ",4.90,77.99,4.54
1494,530075509,"01494M00:01:11.041","01494 00:14:58",219.71,923.29,,,,"     ",4.90,78.49,4.56
1494,530075510,"01494M00:01:12.015","01494 00:14:59",219.80,923.24,,,,"     ",4.90,79.02,4.58
1494,530075511,"01494M00:01:12.988","01494 00:15:00",219.88,923.27,,,,"     ",4.90,78.77,4.56
1494,530075512,"01494M00:01:13.961","01494 00:15:01",219.95,923.29,,,,"     ",4.90,79.07,4.57
1494,530075513,"01494M00:01:14.934","01494 00:15:02",219.99,923.25,,,,"     ",4.90,79.12,4.56
1494,530075514,"01494M00:01:15.908","01494 00:15:03",220.03,923.37,,,,"     ",4.90,79.20,4.55
1494,530075515,"01494M00:01:16.881","01494 00:15:04",220.07,923.35,,,,"     ",4.90,79.43,4.56
1494,530075516,"01494M00:01:17.854","01494 00:15:05",220.12,923.44,,,,"     ",4.90,79.55,4.56
1494,530075517,"01494M00:01:18.827","01494 00:15:06",220.16,923.37,,,,"     ",4.90,79.38,4.54
1494,530075518,"01494M00:01:19.801","01494 00:15:07",220.19,923.25,,,,"     ",4.90,79.31,4.52
1494,530075519,"01494M00:01:20.774","01494 00:15:08",220.22,923.32,,,,"     ",4.90,78.61,4.48
1494,530075520,"01494M00:01:21.747","01494 00:15:09",220.24,923.18,,,,"     ",4.90,79.93,4.54
1494,530075521,"01494M00:01:22.720","01494 00:15:10",220.27,923.32,,,,"     ",4.90,80.06,4.54
1494,530075522,"01494M00:01:23.694","01494 00:15:11",220.32,923.36,,,,"     ",4.90,80.19,4.54
1494,530075523,"01494M00:01:24.667","01494 00:15:12",220.37,923.39,,,,"     ",4.90,80.32,4.54
1494,530075524,"01494M00:01:25.640","01494 00:15:13",220.42,923.39,,,,"     ",4.90,79.85,4.50
1494,530075525,"01494M00:01:26.614","01494 00:15:14",220.47,923.40,,,,"     ",4.90,79.99,4.51
1494,530075526,"01494M00:01:27.587","01494 00:15:15",220.50,923.35,,,,"     ",4.90,79.37,4.46
1494,530075527,"01494M00:01:28.560","01494 00:15:16",220.50,923.34,,,,"     ",4.90,80.17,4.50
1494,530075528,"01494M00:01:29.533","01494 00:15:17",220.46,923.36,,,,"     ",4.90,81.04,4.54
1494,530075529,"01494M00:01:30.507","01494 00:15:18",220.38,923.42,,,,"     ",4.90,80.66,4.51
1494,530075530,"01494M00:01:31.480","01494 00:15:19",220.26,923.38,,,,"     ",4.90,81.25,4.54
1494,530075531,"01494M00:01:32.453","01494 00:15:20",220.14,923.26,,,,"     ",4.90,80.99,4.52
1494,530075532,"01494M00:01:33.426","01494 00:15:21",220.03,923.41,,,,"     ",4.90,81.27,4.53
1494,530075533,"01494M00:01:34.400","01494 00:15:22",219.94,923.45,,,,"     ",4.90,81.05,4.51
1494,530075534,"01494M00:01:35.373","01494 00:15:23",219.88,923.49,,,,"     ",4.90,81.48,4.53
