SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1887,564963846,"01887M00:01:06.550","01887 00:16:39",204.38,838.65,,,,"     ",5.60,,
1887,564963847,"01887M00:01:07.523","01887 00:16:40",204.36,838.73,,,,"     ",5.60,64.74,21.51
1887,564963848,"01887M00:01:08.496","01887 00:16:41",204.35,838.74,,,,"     ",5.60,64.90,21.52
1887,564963849,"01887M00:01:09.469","01887 00:16:42",204.33,838.69,,,,"     ",5.60,64.94,21.47
1887,564963850,"01887M00:01:10.443","01887 00:16:42",204.31,838.71,,,,"     ",5.60,65.01,21.44
1887,564963851,"01887M00:01:11.416","01887 00:16:43",204.30,838.76,,,,"     ",5.60,65.15,21.44
1887,564963852,"01887M00:01:12.389","01887 00:16:44",204.28,838.67,,,,"     ",5.60,65.26,21.42
1887,564963853,"01887M00:01:13.362","01887 00:16:45",204.26,838.61,,,,"     ",5.60,65.32,21.38
1887,564963854,"01887M00:01:14.336","01887 00:16:46",204.24,838.65,,,,"     ",5.60,65.31,21.32
1887,564963855,"01887M00:01:15.309","01887 00:16:47",204.22,838.66,,,,"     ",5.60,65.42,21.31
1887,564963856,"01887M00:01:16.282","01887 00:16:48",204.20,838.71,,,,"     ",5.60,65.53,21.30
1887,564963857,"01887M00:01:17.255","01887 00:16:49",204.18,838.73,,,,"     ",5.60,65.38,21.20
1887,564963858,"01887M00:01:18.229","01887 00:16:50",204.16,838.70,,,,"     ",5.60,65.78,21.29
1887,564963859,"01887M00:01:19.202","01887 00:16:51",204.14,838.79,,,,"     ",5.60,65.68,21.21
1887,564963860,"01887M00:01:20.175","01887 00:16:52",204.12,838.73,,,,"     ",5.60,65.80,21.20
1887,564963861,"01887M00:01:21.149","01887 00:16:53",204.10,838.72,,,,"     ",5.60,65.80,21.15
1887,564963862,"01887M00:01:22.122","01887 00:16:54",204.08,838.73,,,,"     ",5.60,65.78,21.09
1887,564963863,"01887M00:01:23.095","01887 00:16:55",204.06,838.73,,,,"     ",5.60,65.77,21.05
1887,564963864,"01887M00:01:24.068","01887 00:16:56",204.05,838.74,,,,"     ",5.60,65.97,21.07
1887,564963865,"01887M00:01:25.042","01887 00:16:57",204.02,838.71,,,,"     ",5.60,65.98,21.03
1887,564963866,"01887M00:01:26.015","01887 00:16:58",203.99,838.66,,,,"     ",5.60,66.01,21.00
1887,564963867,"01887M00:01:26.988","01887 00:16:59",203.95,838.75,,,,"     ",5.60,66.07,20.98
1887,564963868,"01887M00:01:27.961","01887 00:17:00",203.92,838.76,,,,"     ",5.60,66.11,20.96
1887,564963869,"01887M00:01:28.935","01887 00:17:01",203.88,838.77,,,,"     ",5.60,66.13,20.92
1887,564963870,"01887M00:01:29.908","01887 00:17:02",203.84,838.75,,,,"     ",5.60,66.14,20.88
1887,564963871,"01887M00:01:30.881","01887 00:17:03",203.82,838.75,,,,"     ",5.60,66.34,20.91
1887,564963872,"01887M00:01:31.854","01887 00:17:04",203.79,838.75,,,,"     ",5.60,66.15,20.82
1887,564963873,"01887M00:01:32.828","01887 00:17:05",203.78,838.76,,,,"     ",5.60,66.29,20.82
1887,564963874,"01887M00:01:33.801","01887 00:17:06",203.77,838.72,,,,"     ",5.60,66.32,20.79
1887,564963875,"01887M00:01:34.774","01887 00:17:07",203.76,838.79,,,,"     ",5.60,66.26,20.75
1887,564963876,"01887M00:01:35.747","01887 00:17:08",203.77,838.78,,,,"     ",5.60,66.38,20.75
1887,564963877,"01887M00:01:36.721","01887 00:17:09",203.78,838.79,,,,"     ",5.60,66.33,20.70
1887,564963878,"01887M00:01:37.694","01887 00:17:10",203.80,838.81,,,,"     ",5.60,66.47,20.71
1887,564963879,"01887M00:01:38.667","01887 00:17:11",203.82,838.64,,,,"     ",5.60,66.61,20.72
1887,564963880,"01887M00:01:39.640","01887 00:17:12",203.82,838.70,,,,"     ",5.60,66.63,20.69
1887,564963881,"01887M00:01:40.614","01887 00:17:13",203.82,838.76,,,,"     ",5.60,66.54,20.62
1887,564963882,"01887M00:01:41.587","01887 00:17:14",203.80,838.75,,,,"     ",5.60,66.53,20.60
1887,564963883,"01887M00:01:42.560","01887 00:17:15",203.76,838.70,,,,"     ",5.60,66.66,20.60
1887,564963884,"01887M00:01:43.533","01887 00:17:16",203.71,838.73,,,,"     ",5.60,66.66,20.57
1887,564963885,"01887M00:01:44.507","01887 00:17:17",203.64,838.74,,,,"     ",5.60,66.74,20.57
1887,564963886,"01887M00:01:45.480","01887 00:17:18",203.56,838.71,,,,"     ",5.60,67.09,20.64
1887,564963887,"01887M00:01:46.453","01887 00:17:18",203.48,838.74,,,,"     ",5.60,66.76,20.51
1887,564963888,"01887M00:01:47.426","01887 00:17:19",203.42,838.76,,,,"     ",5.60,66.91,20.53
1887,564963889,"01887M00:01:48.400","01887 00:17:20",203.37,838.74,,,,"     ",5.60,66.88,20.50
1887,564963890,"01887M00:01:49.373","01887 00:17:21",203.33,838.81,,,,"     ",5.60,66.90,20.47
1887,564963891,"01887M00:01:50.346","01887 00:17:22",203.31,838.78,,,,"     ",5.60,66.91,20.45
1887,564963892,"01887M00:01:51.319","01887 00:17:23",203.30,838.72,,,,"     ",5.60,67.01,20.46
1887,564963893,"01887M00:01:52.293","01887 00:17:24",203.29,838.80,,,,"     ",5.60,66.78,20.36
1887,564963894,"01887M00:01:53.266","01887 00:17:25",203.30,838.80,,,,"     ",5.60,66.84,20.35
