SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2555,624265146,"02555M00:01:03.331","02555 00:16:32",201.11,837.14,,,,"     ",6.40,,
2555,624265147,"02555M00:01:04.305","02555 00:16:33",201.09,837.18,,,,"     ",6.40,63.48,26.61
2555,624265148,"02555M00:01:05.278","02555 00:16:34",201.07,837.13,,,,"     ",6.40,63.56,26.57
2555,624265149,"02555M00:01:06.251","02555 00:16:35",201.06,837.23,,,,"     ",6.40,63.58,26.52
2555,624265150,"02555M00:01:07.224","02555 00:16:36",201.04,837.13,,,,"     ",6.40,63.81,26.55
2555,624265151,"02555M00:01:08.198","02555 00:16:37",201.03,837.17,,,,"     ",6.40,63.89,26.51
2555,624265152,"02555M00:01:09.171","02555 00:16:38",201.01,837.13,,,,"     ",6.40,63.99,26.49
2555,624265153,"02555M00:01:10.144","02555 00:16:39",201.00,837.11,,,,"     ",6.40,64.08,26.47
2555,624265154,"02555M00:01:11.117","02555 00:16:40",200.98,837.11,,,,"     ",6.40,64.08,26.40
2555,624265155,"02555M00:01:12.091","02555 00:16:41",200.97,837.03,,,,"     ",6.40,64.24,26.39
2555,624265156,"02555M00:01:13.064","02555 00:16:42",200.95,837.13,,,,"     ",6.40,64.26,26.35
2555,624265157,"02555M00:01:14.037","02555 00:16:43",200.94,837.09,,,,"     ",6.40,64.25,26.29
2555,624265158,"02555M00:01:15.010","02555 00:16:44",200.93,837.13,,,,"     ",6.40,64.27,26.24
2555,624265159,"02555M00:01:15.984","02555 00:16:45",200.92,837.16,,,,"     ",6.40,64.39,26.23
2555,624265160,"02555M00:01:16.957","02555 00:16:46",200.90,837.16,,,,"     ",6.40,64.52,26.23
2555,624265161,"02555M00:01:17.930","02555 00:16:47",200.90,837.12,,,,"     ",6.40,64.65,26.23
2555,624265162,"02555M00:01:18.903","02555 00:16:48",200.89,837.18,,,,"     ",6.40,64.59,26.15
2555,624265163,"02555M00:01:19.877","02555 00:16:49",200.88,837.12,,,,"     ",6.40,64.63,26.11
2555,624265164,"02555M00:01:20.850","02555 00:16:50",200.88,837.05,,,,"     ",6.40,64.76,26.11
2555,624265165,"02555M00:01:21.823","02555 00:16:51",200.87,837.12,,,,"     ",6.40,64.85,26.10
2555,624265166,"02555M00:01:22.796","02555 00:16:52",200.85,837.08,,,,"     ",6.40,64.78,26.01
2555,624265167,"02555M00:01:23.770","02555 00:16:53",200.85,837.09,,,,"     ",6.40,64.82,25.99
2555,624265168,"02555M00:01:24.743","02555 00:16:54",200.84,837.06,,,,"     ",6.40,64.79,25.92
2555,624265169,"02555M00:01:25.716","02555 00:16:54",200.83,836.98,,,,"     ",6.40,64.91,25.93
2555,624265170,"02555M00:01:26.689","02555 00:16:55",200.82,837.14,,,,"     ",6.40,64.93,25.90
2555,624265171,"02555M00:01:27.663","02555 00:16:56",200.80,837.09,,,,"     ",6.40,65.00,25.87
2555,624265172,"02555M00:01:28.636","02555 00:16:57",200.78,837.03,,,,"     ",6.40,65.16,25.89
2555,624265173,"02555M00:01:29.609","02555 00:16:58",200.75,837.04,,,,"     ",6.40,65.14,25.84
2555,624265174,"02555M00:01:30.582","02555 00:16:59",200.72,837.06,,,,"     ",6.40,65.04,25.75
2555,624265175,"02555M00:01:31.556","02555 00:17:00",200.70,837.06,,,,"     ",6.40,65.17,25.76
2555,624265176,"02555M00:01:32.529","02555 00:17:01",200.67,837.00,,,,"     ",6.40,65.25,25.75
2555,624265177,"02555M00:01:33.502","02555 00:17:02",200.65,837.05,,,,"     ",6.40,65.26,25.73
2555,624265178,"02555M00:01:34.475","02555 00:17:03",200.63,837.02,,,,"     ",6.40,65.39,25.73
2555,624265179,"02555M00:01:35.449","02555 00:17:04",200.62,836.98,,,,"     ",6.40,65.46,25.71
2555,624265180,"02555M00:01:36.422","02555 00:17:05",200.61,836.98,,,,"     ",6.40,65.30,25.61
2555,624265181,"02555M00:01:37.395","02555 00:17:06",200.61,837.03,,,,"     ",6.40,65.49,25.66
2555,624265182,"02555M00:01:38.369","02555 00:17:07",200.60,836.99,,,,"     ",6.40,65.38,25.57
2555,624265183,"02555M00:01:39.342","02555 00:17:08",200.60,837.04,,,,"     ",6.40,65.56,25.60
2555,624265184,"02555M00:01:40.315","02555 00:17:09",200.60,836.99,,,,"     ",6.40,65.51,25.55
2555,624265185,"02555M00:01:41.288","02555 00:17:10",200.61,836.93,,,,"     ",6.40,65.52,25.51
2555,624265186,"02555M00:01:42.262","02555 00:17:11",200.61,837.01,,,,"     ",6.40,65.56,25.49
2555,624265187,"02555M00:01:43.235","02555 00:17:12",200.62,837.01,,,,"     ",6.40,65.59,25.47
2555,624265188,"02555M00:01:44.208","02555 00:17:13",200.64,836.96,,,,"     ",6.40,65.51,25.40
2555,624265189,"02555M00:01:45.181","02555 00:17:14",200.66,837.00,,,,"     ",6.40,65.54,25.38
2555,624265190,"02555M00:01:46.155","02555 00:17:15",200.70,837.04,,,,"     ",6.40,65.63,25.38
2555,624265191,"02555M00:01:47.128","02555 00:17:16",200.74,836.99,,,,"     ",6.40,65.63,25.35
2555,624265192,"02555M00:01:48.101","02555 00:17:17",200.78,837.10,,,,"     ",6.40,65.61,25.32
2555,624265193,"02555M00:01:49.074","02555 00:17:18",200.83,837.13,,,,"     ",6.40,65.65,25.29
2555,624265194,"02555M00:01:50.048","02555 00:17:19",200.87,837.06,,,,"     ",6.40,65.64,25.25
2555,624265195,"02555M00:01:51.021","02555 00:17:20",200.90,837.17,,,,"     ",6.40,65.70,25.25
2555,624265196,"02555M00:01:51.994","02555 00:17:21",200.94,837.03,,,,"     ",6.40,65.62,25.19
2555,624265197,"02555M00:01:52.967","02555 00:17:22",200.97,836.98,,,,"     ",6.40,65.63,25.17
2555,624265198,"02555M00:01:53.941","02555 00:17:23",200.98,837.07,,,,"     ",6.40,65.74,25.18
2555,624265199,"02555M00:01:54.914","02555 00:17:24",200.99,837.05,,,,"     ",6.40,65.60,25.09
2555,624265200,"02555M00:01:55.887","02555 00:17:25",200.99,837.03,,,,"     ",6.40,65.70,25.10
2555,624265201,"02555M00:01:56.860","02555 00:17:26",200.98,837.01,,,,"     ",6.40,65.73,25.07
2555,624265202,"02555M00:01:57.834","02555 00:17:27",200.97,837.11,,,,"     ",6.40,65.61,25.01
2555,624265203,"02555M00:01:58.807","02555 00:17:28",200.95,837.06,,,,"     ",6.40,65.77,25.05
2555,624265204,"02555M00:01:59.780","02555 00:17:29",200.94,837.04,,,,"     ",6.40,65.71,25.00
2555,624265205,"02555M00:02:00.753","02555 00:17:30",200.92,837.14,,,,"     ",6.40,65.70,24.97
