SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1289,511876738,"01289M00:00:53.780","01289 00:26:03",201.26,779.58,,,,"     ",4.60,,
1289,511876739,"01289M00:00:54.754","01289 00:26:04",201.37,779.58,,,,"     ",4.60,43.64,16.49
1289,511876740,"01289M00:00:55.727","01289 00:26:05",201.46,779.64,,,,"     ",4.60,43.83,16.50
1289,511876741,"01289M00:00:56.700","01289 00:26:06",201.53,779.71,,,,"     ",4.60,43.82,16.44
1289,511876742,"01289M00:00:57.673","01289 00:26:07",201.59,779.66,,,,"     ",4.60,44.16,16.51
1289,511876743,"01289M00:00:58.647","01289 00:26:08",201.63,779.64,,,,"     ",4.60,44.11,16.44
1289,511876744,"01289M00:00:59.620","01289 00:26:09",201.65,779.65,,,,"     ",4.60,44.12,16.39
1289,511876745,"01289M00:01:00.593","01289 00:26:10",201.67,779.58,,,,"     ",4.60,44.14,16.34
1289,511876746,"01289M00:01:01.566","01289 00:26:11",201.67,779.62,,,,"     ",4.60,44.31,16.35
1289,511876747,"01289M00:01:02.540","01289 00:26:12",201.65,779.55,,,,"     ",4.60,44.47,16.36
1289,511876748,"01289M00:01:03.513","01289 00:26:13",201.63,779.61,,,,"     ",4.60,44.59,16.35
1289,511876749,"01289M00:01:04.486","01289 00:26:14",201.68,779.68,,,,"     ",4.60,44.47,16.25
1289,511876750,"01289M00:01:05.459","01289 00:26:15",201.65,779.73,,,,"     ",4.60,44.65,16.27
1289,511876751,"01289M00:01:06.433","01289 00:26:16",201.60,779.62,,,,"     ",4.60,44.72,16.25
1289,511876752,"01289M00:01:07.406","01289 00:26:17",201.55,779.59,,,,"     ",4.60,44.79,16.23
1289,511876753,"01289M00:01:08.379","01289 00:26:18",201.55,779.60,,,,"     ",4.60,45.09,16.30
