SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2947,659064699,"02947M00:00:53.706","02946 23:11:24",214.50,835.15,,,,"     ",7.10,,
2947,659064700,"02947M00:00:54.679","02946 23:11:25",214.54,835.05,,,,"     ",7.10,87.09,5.63
2947,659064701,"02947M00:00:55.653","02946 23:11:26",214.57,835.11,,,,"     ",7.10,86.71,5.59
2947,659064702,"02947M00:00:56.626","02946 23:11:27",214.59,835.14,,,,"     ",7.10,87.56,5.63
2947,659064703,"02947M00:00:57.599","02946 23:11:28",214.83,835.06,,,,"     ",7.10,87.00,5.58
2947,659064704,"02947M00:00:58.572","02946 23:11:29",214.85,835.06,,,,"     ",7.10,87.73,5.61
2947,659064705,"02947M00:00:59.546","02946 23:11:30",214.87,835.13,,,,"     ",7.10,87.73,5.60
2947,659064706,"02947M00:01:00.519","02946 23:11:31",214.89,835.19,,,,"     ",7.10,87.73,5.59
2947,659064707,"02947M00:01:01.492","02946 23:11:32",214.92,835.17,,,,"     ",7.10,87.98,5.59
2947,659064708,"02947M00:01:02.465","02946 23:11:33",214.94,835.16,,,,"     ",7.10,88.47,5.61
2947,659064709,"02947M00:01:03.439","02946 23:11:34",214.96,835.13,,,,"     ",7.10,88.30,5.58
2947,659064710,"02947M00:01:04.412","02946 23:11:35",214.98,835.08,,,,"     ",7.10,89.05,5.62
2947,659064711,"02947M00:01:05.385","02946 23:11:36",215.01,835.02,,,,"     ",7.10,88.32,5.56
2947,659064712,"02947M00:01:06.358","02946 23:11:37",215.03,834.95,,,,"     ",7.10,88.50,5.56
2947,659064713,"02947M00:01:07.332","02946 23:11:38",215.05,834.97,,,,"     ",7.10,88.67,5.55
2947,659064714,"02947M00:01:08.305","02946 23:11:39",215.07,835.03,,,,"     ",7.10,88.99,5.56
2947,659064715,"02947M00:01:09.278","02946 23:11:40",215.09,834.99,,,,"     ",7.10,89.34,5.57
2947,659064716,"02947M00:01:10.252","02946 23:11:41",215.10,835.10,,,,"     ",7.10,89.32,5.56
2947,659064717,"02947M00:01:11.225","02946 23:11:42",215.10,835.10,,,,"     ",7.10,89.82,5.58
2947,659064718,"02947M00:01:12.198","02946 23:11:43",215.10,835.16,,,,"     ",7.10,89.31,5.54
2947,659064719,"02947M00:01:13.171","02946 23:11:44",215.10,835.18,,,,"     ",7.10,89.57,5.54
2947,659064720,"02947M00:01:14.145","02946 23:11:45",215.08,835.22,,,,"     ",7.10,89.95,5.56
2947,659064721,"02947M00:01:15.118","02946 23:11:45",215.06,835.24,,,,"     ",7.10,89.46,5.52
2947,659064722,"02947M00:01:16.091","02946 23:11:46",215.04,835.20,,,,"     ",7.10,89.35,5.50
2947,659064723,"02947M00:01:17.064","02946 23:11:47",215.03,835.18,,,,"     ",7.10,89.78,5.52
2947,659064724,"02947M00:01:18.038","02946 23:11:48",215.01,835.18,,,,"     ",7.10,89.60,5.49
2947,659064725,"02947M00:01:19.011","02946 23:11:49",215.01,835.17,,,,"     ",7.10,89.95,5.51
2947,659064726,"02947M00:01:19.984","02946 23:11:50",215.01,835.18,,,,"     ",7.10,90.23,5.51
2947,659064727,"02947M00:01:20.957","02946 23:11:51",215.02,835.24,,,,"     ",7.10,90.19,5.50
2947,659064728,"02947M00:01:21.931","02946 23:11:52",215.03,835.20,,,,"     ",7.10,90.19,5.50
2947,659064729,"02947M00:01:22.904","02946 23:11:53",215.05,835.20,,,,"     ",7.10,90.13,5.48
2947,659064730,"02947M00:01:23.877","02946 23:11:54",215.06,835.32,,,,"     ",7.10,90.30,5.49
2947,659064731,"02947M00:01:24.850","02946 23:11:55",215.07,835.21,,,,"     ",7.10,90.51,5.49
2947,659064732,"02947M00:01:25.824","02946 23:11:56",215.08,835.21,,,,"     ",7.10,90.40,5.47
2947,659064733,"02947M00:01:26.797","02946 23:11:57",215.08,835.19,,,,"     ",7.10,90.84,5.49
2947,659064734,"02947M00:01:27.770","02946 23:11:58",215.08,835.17,,,,"     ",7.10,90.53,5.46
2947,659064735,"02947M00:01:28.743","02946 23:11:59",215.08,835.19,,,,"     ",7.10,90.57,5.46
2947,659064736,"02947M00:01:29.717","02946 23:12:00",215.07,835.18,,,,"     ",7.10,90.72,5.46
2947,659064737,"02947M00:01:30.690","02946 23:12:01",215.05,835.21,,,,"     ",7.10,90.92,5.47
2947,659064738,"02947M00:01:31.663","02946 23:12:02",215.03,835.18,,,,"     ",7.10,90.82,5.45
2947,659064739,"02947M00:01:32.636","02946 23:12:03",215.02,835.20,,,,"     ",7.10,90.99,5.45
2947,659064740,"02947M00:01:33.610","02946 23:12:04",214.99,835.14,,,,"     ",7.10,91.02,5.45
2947,659064741,"02947M00:01:34.583","02946 23:12:05",214.97,835.21,,,,"     ",7.10,90.59,5.42
2947,659064742,"02947M00:01:35.556","02946 23:12:06",214.95,835.26,,,,"     ",7.10,90.97,5.43
2947,659064743,"02947M00:01:36.529","02946 23:12:07",214.93,835.19,,,,"     ",7.10,90.63,5.40
2947,659064744,"02947M00:01:37.503","02946 23:12:08",214.91,835.19,,,,"     ",7.10,91.28,5.44
2947,659064745,"02947M00:01:38.476","02946 23:12:09",214.90,835.21,,,,"     ",7.10,90.52,5.39
