SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
3032,666610530,"03032M00:01:00.204","03031 23:21:48",212.26,837.20,,,,"     ",7.10,,
3032,666610531,"03032M00:01:01.177","03031 23:21:49",212.28,837.15,,,,"     ",7.10,60.74,7.01
3032,666610532,"03032M00:01:02.150","03031 23:21:50",212.29,837.22,,,,"     ",7.10,60.65,6.98
3032,666610533,"03032M00:01:03.123","03031 23:21:51",212.31,837.19,,,,"     ",7.10,60.61,6.95
3032,666610534,"03032M00:01:04.097","03031 23:21:52",212.32,837.20,,,,"     ",7.10,60.62,6.94
3032,666610535,"03032M00:01:05.070","03031 23:21:53",212.33,837.26,,,,"     ",7.10,61.12,6.98
3032,666610536,"03032M00:01:06.043","03031 23:21:54",212.34,837.25,,,,"     ",7.10,60.52,6.89
3032,666610537,"03032M00:01:07.016","03031 23:21:55",212.35,837.23,,,,"     ",7.10,60.75,6.90
3032,666610538,"03032M00:01:07.990","03031 23:21:56",212.36,837.29,,,,"     ",7.10,61.24,6.94
3032,666610539,"03032M00:01:08.963","03031 23:21:57",212.36,837.28,,,,"     ",7.10,61.05,6.90
3032,666610540,"03032M00:01:09.936","03031 23:21:58",212.36,837.30,,,,"     ",7.10,61.00,6.88
3032,666610541,"03032M00:01:10.909","03031 23:21:58",212.35,837.18,,,,"     ",7.10,61.02,6.87
3032,666610542,"03032M00:01:11.883","03031 23:21:59",212.34,837.19,,,,"     ",7.10,60.79,6.83
3032,666610543,"03032M00:01:12.856","03031 23:22:00",212.34,837.17,,,,"     ",7.10,61.24,6.87
3032,666610544,"03032M00:01:13.829","03031 23:22:01",212.34,837.15,,,,"     ",7.10,61.43,6.88
3032,666610545,"03032M00:01:14.802","03031 23:22:02",212.34,837.16,,,,"     ",7.10,61.68,6.89
3032,666610546,"03032M00:01:15.776","03031 23:22:03",212.34,837.14,,,,"     ",7.10,61.38,6.84
3032,666610547,"03032M00:01:16.749","03031 23:22:04",212.33,837.11,,,,"     ",7.10,61.26,6.81
3032,666610548,"03032M00:01:17.722","03031 23:22:05",212.31,837.05,,,,"     ",7.10,61.66,6.84
3032,666610549,"03032M00:01:18.695","03031 23:22:06",212.29,837.10,,,,"     ",7.10,61.69,6.83
3032,666610550,"03032M00:01:19.669","03031 23:22:07",212.27,837.16,,,,"     ",7.10,61.44,6.79
3032,666610551,"03032M00:01:20.642","03031 23:22:08",212.24,837.23,,,,"     ",7.10,61.49,6.79
3032,666610552,"03032M00:01:21.615","03031 23:22:09",212.22,837.22,,,,"     ",7.10,61.49,6.77
3032,666610553,"03032M00:01:22.588","03031 23:22:10",212.19,837.22,,,,"     ",7.10,61.67,6.78
3032,666610554,"03032M00:01:23.562","03031 23:22:11",212.18,837.12,,,,"     ",7.10,61.82,6.79
3032,666610555,"03032M00:01:24.535","03031 23:22:12",212.17,837.16,,,,"     ",7.10,61.93,6.79
3032,666610556,"03032M00:01:25.508","03031 23:22:13",212.17,837.15,,,,"     ",7.10,61.83,6.76
3032,666610557,"03032M00:01:26.481","03031 23:22:14",212.17,837.20,,,,"     ",7.10,61.92,6.77
3032,666610558,"03032M00:01:27.455","03031 23:22:15",212.17,837.18,,,,"     ",7.10,61.97,6.76
3032,666610559,"03032M00:01:28.428","03031 23:22:16",212.17,837.19,,,,"     ",7.10,61.79,6.73
3032,666610560,"03032M00:01:29.401","03031 23:22:17",212.18,837.12,,,,"     ",7.10,62.10,6.75
3032,666610561,"03032M00:01:30.374","03031 23:22:18",212.18,837.12,,,,"     ",7.10,62.07,6.74
3032,666610562,"03032M00:01:31.348","03031 23:22:19",212.19,837.17,,,,"     ",7.10,61.98,6.72
3032,666610563,"03032M00:01:32.321","03031 23:22:20",212.20,837.18,,,,"     ",7.10,62.06,6.72
3032,666610564,"03032M00:01:33.294","03031 23:22:21",212.21,837.19,,,,"     ",7.10,61.87,6.69
