SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2920,656667787,"02920M00:00:50.692","02919 23:19:02",218.30,861.74,,,,"     ",6.90,,
2920,656667788,"02920M00:00:51.666","02919 23:19:03",218.32,861.71,,,,"     ",6.90,103.47,5.78
2920,656667789,"02920M00:00:52.639","02919 23:19:04",218.33,861.57,,,,"     ",6.90,103.25,5.75
2920,656667790,"02920M00:00:53.612","02919 23:19:05",218.34,861.50,,,,"     ",6.90,103.35,5.74
2920,656667791,"02920M00:00:54.585","02919 23:19:06",218.35,861.59,,,,"     ",6.90,104.17,5.77
2920,656667792,"02920M00:00:55.559","02919 23:19:07",218.35,861.59,,,,"     ",6.90,103.85,5.74
2920,656667793,"02920M00:00:56.532","02919 23:19:08",218.35,861.58,,,,"     ",6.90,103.69,5.72
2920,656667794,"02920M00:00:57.505","02919 23:19:09",218.34,861.68,,,,"     ",6.90,104.15,5.73
2920,656667795,"02920M00:00:58.478","02919 23:19:10",218.34,861.74,,,,"     ",6.90,104.38,5.73
2920,656667796,"02920M00:00:59.452","02919 23:19:11",218.32,861.78,,,,"     ",6.90,104.24,5.70
2920,656667797,"02920M00:01:00.425","02919 23:19:12",218.31,861.73,,,,"     ",6.90,104.96,5.73
2920,656667798,"02920M00:01:01.398","02919 23:19:13",218.29,861.74,,,,"     ",6.90,104.46,5.69
2920,656667799,"02920M00:01:02.371","02919 23:19:14",218.27,861.81,,,,"     ",6.90,104.45,5.67
2920,656667800,"02920M00:01:03.345","02919 23:19:15",218.23,861.74,,,,"     ",6.90,104.94,5.69
2920,656667801,"02920M00:01:04.318","02919 23:19:16",218.20,861.74,,,,"     ",6.90,103.81,5.61
2920,656667802,"02920M00:01:05.291","02919 23:19:17",218.18,861.76,,,,"     ",6.90,104.24,5.62
2920,656667803,"02920M00:01:06.264","02919 23:19:18",218.16,861.64,,,,"     ",6.90,104.23,5.61
2920,656667804,"02920M00:01:07.238","02919 23:19:19",218.14,861.60,,,,"     ",6.90,104.29,5.60
2920,656667805,"02920M00:01:08.211","02919 23:19:20",218.13,861.53,,,,"     ",6.90,104.16,5.58
2920,656667806,"02920M00:01:09.184","02919 23:19:21",218.12,861.56,,,,"     ",6.90,104.33,5.58
2920,656667807,"02920M00:01:10.157","02919 23:19:22",218.12,861.61,,,,"     ",6.90,104.67,5.59
2920,656667808,"02920M00:01:11.131","02919 23:19:23",218.13,861.56,,,,"     ",6.90,104.76,5.59
2920,656667809,"02920M00:01:12.104","02919 23:19:24",218.13,861.53,,,,"     ",6.90,104.54,5.57
2920,656667810,"02920M00:01:13.077","02919 23:19:25",218.14,861.52,,,,"     ",6.90,104.68,5.56
2920,656667811,"02920M00:01:14.050","02919 23:19:26",218.16,861.47,,,,"     ",6.90,104.52,5.54
2920,656667812,"02920M00:01:15.024","02919 23:19:27",218.18,861.56,,,,"     ",6.90,104.83,5.55
2920,656667813,"02920M00:01:15.997","02919 23:19:28",218.20,861.49,,,,"     ",6.90,105.13,5.56
2920,656667814,"02920M00:01:16.970","02919 23:19:29",218.23,861.59,,,,"     ",6.90,105.38,5.56
2920,656667815,"02920M00:01:17.943","02919 23:19:30",218.26,861.53,,,,"     ",6.90,105.27,5.55
2920,656667816,"02920M00:01:18.917","02919 23:19:30",218.28,861.60,,,,"     ",6.90,105.52,5.55
2920,656667817,"02920M00:01:19.890","02919 23:19:31",218.31,861.51,,,,"     ",6.90,105.16,5.52
2920,656667818,"02920M00:01:20.863","02919 23:19:32",218.33,861.56,,,,"     ",6.90,105.94,5.55
2920,656667819,"02920M00:01:21.836","02919 23:19:33",218.34,861.48,,,,"     ",6.90,105.84,5.54
2920,656667820,"02920M00:01:22.810","02919 23:19:34",218.34,861.54,,,,"     ",6.90,105.60,5.51
2920,656667821,"02920M00:01:23.783","02919 23:19:35",218.34,861.56,,,,"     ",6.90,105.77,5.51
2920,656667822,"02920M00:01:24.756","02919 23:19:36",218.33,861.58,,,,"     ",6.90,105.74,5.51
2920,656667823,"02920M00:01:25.729","02919 23:19:37",218.32,861.60,,,,"     ",6.90,105.74,5.50
2920,656667824,"02920M00:01:26.703","02919 23:19:38",218.30,861.60,,,,"     ",6.90,106.27,5.52
2920,656667825,"02920M00:01:27.676","02919 23:19:39",218.27,861.52,,,,"     ",6.90,106.13,5.50
2920,656667826,"02920M00:01:28.649","02919 23:19:40",218.25,861.45,,,,"     ",6.90,106.20,5.50
