SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2215,594081783,"02215M00:00:00.158","02214 23:38:05",215.74,887.71,,,,"     ",5.90,,
2215,594081784,"02215M00:00:01.131","02214 23:38:06",215.69,887.75,,,,"     ",5.90,111.92,3.91
2215,594081785,"02215M00:00:02.104","02214 23:38:07",215.64,887.77,,,,"     ",5.90,112.38,3.93
2215,594081786,"02215M00:00:03.077","02214 23:38:08",215.61,887.72,,,,"     ",5.90,112.83,3.95
2215,594081787,"02215M00:00:04.051","02214 23:38:09",215.57,887.80,,,,"     ",5.90,112.00,3.92
2215,594081788,"02215M00:00:05.024","02214 23:38:10",215.54,887.79,,,,"     ",5.90,111.69,3.91
2215,594081789,"02215M00:00:05.997","02214 23:38:11",215.51,887.73,,,,"     ",5.90,112.22,3.93
2215,594081790,"02215M00:00:06.970","02214 23:38:12",215.49,887.78,,,,"     ",5.90,111.74,3.91
2215,594081791,"02215M00:00:07.944","02214 23:38:13",215.47,887.72,,,,"     ",5.90,112.07,3.92
2215,594081792,"02215M00:00:08.917","02214 23:38:14",215.45,887.71,,,,"     ",5.90,112.29,3.93
2215,594081793,"02215M00:00:09.890","02214 23:38:15",215.44,887.76,,,,"     ",5.90,111.87,3.92
2215,594081794,"02215M00:00:10.863","02214 23:38:16",215.43,887.67,,,,"     ",5.90,111.81,3.91
2215,594081795,"02215M00:00:11.837","02214 23:38:17",215.42,887.71,,,,"     ",5.90,112.31,3.93
2215,594081796,"02215M00:00:12.810","02214 23:38:18",215.42,887.70,,,,"     ",5.90,111.81,3.91
2215,594081797,"02215M00:00:13.783","02214 23:38:19",215.42,887.63,,,,"     ",5.90,111.81,3.91
2215,594081798,"02215M00:00:14.756","02214 23:38:20",215.40,887.73,,,,"     ",5.90,111.34,3.90
2215,594081799,"02215M00:00:15.730","02214 23:38:20",215.38,887.74,,,,"     ",5.90,112.05,3.93
2215,594081800,"02215M00:00:16.703","02214 23:38:21",215.37,887.74,,,,"     ",5.90,111.70,3.91
2215,594081801,"02215M00:00:17.676","02214 23:38:22",215.36,887.73,,,,"     ",5.90,111.43,3.90
2215,594081802,"02215M00:00:18.649","02214 23:38:23",215.34,887.66,,,,"     ",5.90,112.20,3.93
2215,594081803,"02215M00:00:19.623","02214 23:38:24",215.33,887.70,,,,"     ",5.90,112.30,3.94
2215,594081804,"02215M00:00:20.596","02214 23:38:25",215.32,887.72,,,,"     ",5.90,112.41,3.94
2215,594081805,"02215M00:00:21.569","02214 23:38:26",215.31,887.60,,,,"     ",5.90,111.61,3.91
2215,594081806,"02215M00:00:22.542","02214 23:38:27",215.31,887.75,,,,"     ",5.90,111.73,3.92
2215,594081807,"02215M00:00:23.516","02214 23:38:28",215.31,887.81,,,,"     ",5.90,111.41,3.91
2215,594081808,"02215M00:00:24.489","02214 23:38:29",215.33,887.88,,,,"     ",5.90,112.10,3.93
2215,594081809,"02215M00:00:25.462","02214 23:38:30",215.36,887.81,,,,"     ",5.90,111.57,3.91
2215,594081810,"02215M00:00:26.435","02214 23:38:31",215.40,887.77,,,,"     ",5.90,112.45,3.95
2215,594081811,"02215M00:00:27.409","02214 23:38:32",215.45,887.84,,,,"     ",5.90,111.73,3.92
2215,594081812,"02215M00:00:28.382","02214 23:38:33",215.48,887.76,,,,"     ",5.90,112.44,3.95
2215,594081813,"02215M00:00:29.355","02214 23:38:34",215.49,887.81,,,,"     ",5.90,111.90,3.93
2215,594081814,"02215M00:00:30.328","02214 23:38:35",215.48,887.80,,,,"     ",5.90,111.51,3.91
2215,594081815,"02215M00:00:31.302","02214 23:38:36",215.48,887.79,,,,"     ",5.90,112.25,3.94
2215,594081816,"02215M00:00:32.275","02214 23:38:37",215.47,887.71,,,,"     ",5.90,111.96,3.93
2215,594081817,"02215M00:00:33.248","02214 23:38:38",215.46,887.74,,,,"     ",5.90,111.64,3.92
2215,594081818,"02215M00:00:34.221","02214 23:38:39",215.46,887.72,,,,"     ",5.90,111.88,3.93
2215,594081819,"02215M00:00:35.195","02214 23:38:40",215.47,887.76,,,,"     ",5.90,111.62,3.92
2215,594081820,"02215M00:00:36.168","02214 23:38:41",215.48,887.68,,,,"     ",5.90,112.14,3.94
2215,594081821,"02215M00:00:37.141","02214 23:38:42",215.50,887.75,,,,"     ",5.90,111.93,3.93
2215,594081822,"02215M00:00:38.114","02214 23:38:43",215.51,887.85,,,,"     ",5.90,111.72,3.92
2215,594081823,"02215M00:00:39.088","02214 23:38:44",215.51,887.82,,,,"     ",5.90,111.70,3.93
2215,594081824,"02215M00:00:40.061","02214 23:38:45",215.49,887.80,,,,"     ",5.90,111.66,3.92
2215,594081825,"02215M00:00:41.034","02214 23:38:46",215.47,887.81,,,,"     ",5.90,111.25,3.91
2215,594081826,"02215M00:00:42.007","02214 23:38:47",215.46,887.81,,,,"     ",5.90,111.13,3.91
2215,594081827,"02215M00:00:42.981","02214 23:38:48",215.46,887.72,,,,"     ",5.90,111.22,3.91
2215,594081828,"02215M00:00:43.954","02214 23:38:49",215.48,887.73,,,,"     ",5.90,111.03,3.90
2215,594081829,"02215M00:00:44.927","02214 23:38:50",215.52,887.69,,,,"     ",5.90,111.55,3.92
2215,594081830,"02215M00:00:45.900","02214 23:38:51",215.57,887.79,,,,"     ",5.90,111.07,3.91
2215,594081831,"02215M00:00:46.874","02214 23:38:52",215.62,887.84,,,,"     ",5.90,111.03,3.91
2215,594081832,"02215M00:00:47.847","02214 23:38:53",215.68,887.76,,,,"     ",5.90,111.08,3.91
2215,594081833,"02215M00:00:48.820","02214 23:38:54",215.72,887.73,,,,"     ",5.90,110.66,3.89
2215,594081834,"02215M00:00:49.793","02214 23:38:55",215.75,887.69,,,,"     ",5.90,111.33,3.92
2215,594081835,"02215M00:00:50.767","02214 23:38:56",215.77,887.74,,,,"     ",5.90,111.01,3.90
2215,594081836,"02215M00:00:51.740","02214 23:38:56",215.79,887.57,,,,"     ",5.90,110.96,3.90
2215,594081837,"02215M00:00:52.713","02214 23:38:57",215.82,887.59,,,,"     ",5.90,111.43,3.92
2215,594081838,"02215M00:00:53.686","02214 23:38:58",215.85,887.65,,,,"     ",5.90,110.88,3.90
2215,594081839,"02215M00:00:54.660","02214 23:38:59",215.87,887.60,,,,"     ",5.90,111.37,3.92
2215,594081840,"02215M00:00:55.633","02214 23:39:00",215.88,887.61,,,,"     ",5.90,110.89,3.90
2215,594081841,"02215M00:00:56.606","02214 23:39:01",215.89,887.67,,,,"     ",5.90,110.66,3.90
2215,594081842,"02215M00:00:57.579","02214 23:39:02",215.90,887.59,,,,"     ",5.90,110.77,3.90
2215,594081843,"02215M00:00:58.553","02214 23:39:03",215.92,887.48,,,,"     ",5.90,110.99,3.91
2215,594081844,"02215M00:00:59.526","02214 23:39:04",215.95,887.53,,,,"     ",5.90,111.24,3.92
2215,594081845,"02215M00:01:00.499","02214 23:39:05",215.99,887.60,,,,"     ",5.90,110.92,3.91
2215,594081846,"02215M00:01:01.472","02214 23:39:06",216.03,887.48,,,,"     ",5.90,111.24,3.92
2215,594081847,"02215M00:01:02.446","02214 23:39:07",216.07,887.58,,,,"     ",5.90,110.88,3.91
2215,594081848,"02215M00:01:03.419","02214 23:39:08",216.12,887.55,,,,"     ",5.90,111.45,3.93
2215,594081849,"02215M00:01:04.392","02214 23:39:09",216.15,887.53,,,,"     ",5.90,110.97,3.91
2215,594081850,"02215M00:01:05.365","02214 23:39:10",216.17,887.53,,,,"     ",5.90,111.56,3.93
2215,594081851,"02215M00:01:06.339","02214 23:39:11",216.18,887.59,,,,"     ",5.90,111.56,3.93
2215,594081852,"02215M00:01:07.312","02214 23:39:12",216.17,887.56,,,,"     ",5.90,110.78,3.90
2215,594081853,"02215M00:01:08.285","02214 23:39:13",216.14,887.53,,,,"     ",5.90,111.91,3.95
2215,594081854,"02215M00:01:09.259","02214 23:39:14",216.12,887.50,,,,"     ",5.90,111.76,3.94
2215,594081855,"02215M00:01:10.232","02214 23:39:15",216.10,887.47,,,,"     ",5.90,111.42,3.93
2215,594081856,"02215M00:01:11.205","02214 23:39:16",216.09,887.46,,,,"     ",5.90,112.05,3.95
2215,594081857,"02215M00:01:12.178","02214 23:39:17",216.08,887.48,,,,"     ",5.90,112.10,3.95
2215,594081858,"02215M00:01:13.152","02214 23:39:18",216.07,887.58,,,,"     ",5.90,111.93,3.95
2215,594081859,"02215M00:01:14.125","02214 23:39:19",216.06,887.44,,,,"     ",5.90,112.45,3.97
2215,594081860,"02215M00:01:15.098","02214 23:39:20",216.03,887.56,,,,"     ",5.90,111.54,3.93
2215,594081861,"02215M00:01:16.071","02214 23:39:21",215.99,887.47,,,,"     ",5.90,113.03,3.99
2215,594081862,"02215M00:01:17.045","02214 23:39:22",215.95,887.51,,,,"     ",5.90,112.75,3.98
2215,594081863,"02215M00:01:18.018","02214 23:39:23",215.90,887.52,,,,"     ",5.90,112.55,3.97
