SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2269,598875601,"02269M00:00:00.225","02268 23:12:24",214.53,847.72,,,,"     ",6.10,,
2269,598875602,"02269M00:00:01.198","02268 23:12:25",214.54,847.82,,,,"     ",6.10,116.39,3.95
2269,598875603,"02269M00:00:02.171","02268 23:12:26",214.56,847.87,,,,"     ",6.10,116.43,3.95
2269,598875604,"02269M00:00:03.145","02268 23:12:27",214.59,847.87,,,,"     ",6.10,116.68,3.96
2269,598875605,"02269M00:00:04.118","02268 23:12:28",214.61,847.77,,,,"     ",6.10,116.08,3.94
2269,598875606,"02269M00:00:05.091","02268 23:12:29",214.63,847.78,,,,"     ",6.10,116.93,3.97
2269,598875607,"02269M00:00:06.064","02268 23:12:30",214.65,847.86,,,,"     ",6.10,116.44,3.95
2269,598875608,"02269M00:00:07.038","02268 23:12:31",214.68,847.82,,,,"     ",6.10,117.07,3.97
2269,598875609,"02269M00:00:08.011","02268 23:12:32",214.70,847.84,,,,"     ",6.10,116.43,3.95
2269,598875610,"02269M00:00:08.984","02268 23:12:33",214.72,847.71,,,,"     ",6.10,116.99,3.97
2269,598875611,"02269M00:00:09.957","02268 23:12:34",214.74,847.80,,,,"     ",6.10,116.97,3.97
2269,598875612,"02269M00:00:10.931","02268 23:12:35",214.76,847.86,,,,"     ",6.10,116.63,3.96
2269,598875613,"02269M00:00:11.904","02268 23:12:36",214.78,847.98,,,,"     ",6.10,116.81,3.97
2269,598875614,"02269M00:00:12.877","02268 23:12:37",214.81,847.88,,,,"     ",6.10,117.04,3.97
2269,598875615,"02269M00:00:13.850","02268 23:12:37",214.83,847.88,,,,"     ",6.10,116.11,3.94
2269,598875616,"02269M00:00:14.824","02268 23:12:38",214.83,847.83,,,,"     ",6.10,116.32,3.95
2269,598875617,"02269M00:00:15.797","02268 23:12:39",214.83,847.87,,,,"     ",6.10,117.14,3.98
