SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
2042,578723811,"02042M00:00:00.417","02042 00:37:53",206.67,743.11,,,,"     ",5.80,,
2042,578723812,"02042M00:00:01.390","02042 00:37:54",206.66,743.08,,,,"     ",5.80,102.32,7.11
2042,578723813,"02042M00:00:02.363","02042 00:37:55",206.66,743.13,,,,"     ",5.80,102.30,7.10
2042,578723814,"02042M00:00:03.337","02042 00:37:56",206.65,743.13,,,,"     ",5.80,102.51,7.12
2042,578723815,"02042M00:00:04.310","02042 00:37:57",206.65,743.19,,,,"     ",5.80,102.48,7.12
2042,578723816,"02042M00:00:05.283","02042 00:37:58",206.65,743.16,,,,"     ",5.80,102.63,7.13
2042,578723817,"02042M00:00:06.256","02042 00:37:59",206.65,743.19,,,,"     ",5.80,102.60,7.13
2042,578723818,"02042M00:00:07.230","02042 00:38:00",206.65,743.11,,,,"     ",5.80,102.71,7.14
2042,578723819,"02042M00:00:08.203","02042 00:38:00",206.65,743.07,,,,"     ",5.80,102.30,7.10
2042,578723820,"02042M00:00:09.176","02042 00:38:01",206.65,743.04,,,,"     ",5.80,102.41,7.11
2042,578723821,"02042M00:00:10.149","02042 00:38:02",206.66,743.03,,,,"     ",5.80,102.41,7.11
2042,578723822,"02042M00:00:11.123","02042 00:38:03",206.67,743.07,,,,"     ",5.80,102.35,7.11
2042,578723823,"02042M00:00:12.096","02042 00:38:04",206.67,743.14,,,,"     ",5.80,103.00,7.16
2042,578723824,"02042M00:00:13.069","02042 00:38:05",206.69,743.13,,,,"     ",5.80,102.10,7.09
2042,578723825,"02042M00:00:14.042","02042 00:38:06",206.70,743.15,,,,"     ",5.80,102.80,7.14
2042,578723826,"02042M00:00:15.016","02042 00:38:07",206.71,743.11,,,,"     ",5.80,102.45,7.12
2042,578723827,"02042M00:00:15.989","02042 00:38:08",206.73,743.13,,,,"     ",5.80,102.85,7.15
2042,578723828,"02042M00:00:16.962","02042 00:38:09",206.76,743.17,,,,"     ",5.80,102.63,7.13
2042,578723829,"02042M00:00:17.935","02042 00:38:10",206.78,743.21,,,,"     ",5.80,102.82,7.15
2042,578723830,"02042M00:00:18.909","02042 00:38:11",206.81,743.19,,,,"     ",5.80,102.58,7.13
2042,578723831,"02042M00:00:19.882","02042 00:38:12",206.83,743.19,,,,"     ",5.80,102.55,7.13
2042,578723832,"02042M00:00:20.855","02042 00:38:13",206.86,743.17,,,,"     ",5.80,102.70,7.14
2042,578723833,"02042M00:00:21.828","02042 00:38:14",206.88,743.22,,,,"     ",5.80,102.28,7.11
2042,578723834,"02042M00:00:22.802","02042 00:38:15",206.90,743.16,,,,"     ",5.80,102.19,7.10
2042,578723835,"02042M00:00:23.775","02042 00:38:16",206.91,743.18,,,,"     ",5.80,102.48,7.13
2042,578723836,"02042M00:00:24.748","02042 00:38:17",206.93,743.17,,,,"     ",5.80,101.65,7.07
2042,578723837,"02042M00:00:25.721","02042 00:38:18",206.94,743.13,,,,"     ",5.80,102.38,7.12
2042,578723838,"02042M00:00:26.695","02042 00:38:19",206.95,743.20,,,,"     ",5.80,102.00,7.10
2042,578723839,"02042M00:00:27.668","02042 00:38:20",206.95,743.18,,,,"     ",5.80,102.22,7.11
2042,578723840,"02042M00:00:28.641","02042 00:38:21",206.95,743.16,,,,"     ",5.80,102.04,7.10
2042,578723841,"02042M00:00:29.614","02042 00:38:22",206.95,743.17,,,,"     ",5.80,101.91,7.09
