SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1117,496607485,"01117M00:00:00.109","01116 23:52:38",200.85,913.01,,,,"     ",4.40,,
1117,496607486,"01117M00:00:01.083","01116 23:52:39",200.78,913.11,,,,"     ",4.40,43.05,7.34
1117,496607487,"01117M00:00:02.056","01116 23:52:40",200.71,913.04,,,,"     ",4.40,43.08,7.35
1117,496607488,"01117M00:00:03.029","01116 23:52:41",200.64,913.08,,,,"     ",4.40,43.08,7.35
1117,496607489,"01117M00:00:04.002","01116 23:52:42",200.57,913.10,,,,"     ",4.40,42.93,7.32
1117,496607490,"01117M00:00:04.976","01116 23:52:43",200.50,913.07,,,,"     ",4.40,42.91,7.32
1117,496607491,"01117M00:00:05.949","01116 23:52:44",200.44,913.08,,,,"     ",4.40,42.91,7.33
1117,496607492,"01117M00:00:06.922","01116 23:52:45",200.37,913.05,,,,"     ",4.40,42.95,7.33
1117,496607493,"01117M00:00:07.895","01116 23:52:46",200.31,912.99,,,,"     ",4.40,42.80,7.31
1117,496607494,"01117M00:00:08.869","01116 23:52:47",200.24,913.02,,,,"     ",4.40,42.83,7.32
1117,496607495,"01117M00:00:09.842","01116 23:52:48",200.18,912.96,,,,"     ",4.40,42.87,7.32
1117,496607496,"01117M00:00:10.815","01116 23:52:49",200.12,912.92,,,,"     ",4.40,42.92,7.33
1117,496607497,"01117M00:00:11.788","01116 23:52:49",200.07,913.04,,,,"     ",4.40,42.99,7.35
1117,496607498,"01117M00:00:12.762","01116 23:52:50",200.01,913.01,,,,"     ",4.40,42.97,7.35
1117,496607499,"01117M00:00:13.735","01116 23:52:51",199.95,913.05,,,,"     ",4.40,42.82,7.32
1117,496607500,"01117M00:00:14.708","01116 23:52:52",199.90,912.95,,,,"     ",4.40,42.68,7.30
1117,496607501,"01117M00:00:15.681","01116 23:52:53",199.85,912.99,,,,"     ",4.40,42.87,7.33
1117,496607502,"01117M00:00:16.655","01116 23:52:54",199.80,913.10,,,,"     ",4.40,42.76,7.31
1117,496607503,"01117M00:00:17.628","01116 23:52:55",199.74,913.06,,,,"     ",4.40,43.04,7.37
1117,496607504,"01117M00:00:18.601","01116 23:52:56",199.69,913.00,,,,"     ",4.40,43.06,7.37
1117,496607505,"01117M00:00:19.574","01116 23:52:57",199.63,913.00,,,,"     ",4.40,42.90,7.34
1117,496607506,"01117M00:00:20.548","01116 23:52:58",199.58,913.05,,,,"     ",4.40,42.87,7.34
1117,496607507,"01117M00:00:21.521","01116 23:52:59",199.54,913.08,,,,"     ",4.40,42.94,7.35
1117,496607508,"01117M00:00:22.494","01116 23:53:00",199.51,913.03,,,,"     ",4.40,42.81,7.33
1117,496607509,"01117M00:00:23.467","01116 23:53:01",199.48,913.08,,,,"     ",4.40,42.82,7.33
1117,496607510,"01117M00:00:24.441","01116 23:53:02",199.46,913.16,,,,"     ",4.40,42.75,7.33
1117,496607511,"01117M00:00:25.414","01116 23:53:03",199.45,913.11,,,,"     ",4.40,43.00,7.37
