SOL,TIMESTAMP,LMST,LTST,AMBIENT_TEMP,PRESSURE,HORIZONTAL_WIND_SPEED,VERTICAL_WIND_SPEED,WIND_DIRECTION,WS_CONFIDENCE_LEVEL,PRESSURE_UNCERTAINTY,VOLUME_MIXING_RATIO,LOCAL_RELATIVE_HUMIDITY
1108,495808567,"01108M00:00:50.383","01107 23:50:29",204.24,908.83,,,,"     ",4.40,,
1108,495808568,"01108M00:00:51.356","01107 23:50:30",204.28,908.98,,,,"     ",4.40,35.16,9.47
1108,495808569,"01108M00:00:52.330","01107 23:50:31",204.33,909.01,,,,"     ",4.40,35.14,9.43
1108,495808570,"01108M00:00:53.303","01107 23:50:32",204.37,909.03,,,,"     ",4.40,35.26,9.43
1108,495808571,"01108M00:00:54.276","01107 23:50:33",204.40,909.11,,,,"     ",4.40,35.32,9.42
1108,495808572,"01108M00:00:55.249","01107 23:50:34",204.44,909.06,,,,"     ",4.40,35.42,9.41
1108,495808573,"01108M00:00:56.223","01107 23:50:35",204.47,909.14,,,,"     ",4.40,35.44,9.39
1108,495808574,"01108M00:00:57.196","01107 23:50:36",204.50,909.15,,,,"     ",4.40,35.64,9.41
1108,495808575,"01108M00:00:58.169","01107 23:50:37",204.53,909.26,,,,"     ",4.40,36.11,9.51
1108,495808576,"01108M00:00:59.142","01107 23:50:38",204.56,909.13,,,,"     ",4.40,35.38,9.28
1108,495808577,"01108M00:01:00.116","01107 23:50:39",204.59,909.08,,,,"     ",4.40,35.47,9.28
1108,495808578,"01108M00:01:01.089","01107 23:50:40",204.62,909.05,,,,"     ",4.40,35.46,9.25
1108,495808579,"01108M00:01:02.062","01107 23:50:41",204.65,909.06,,,,"     ",4.40,35.53,9.24
1108,495808580,"01108M00:01:03.035","01107 23:50:42",204.66,909.10,,,,"     ",4.40,35.54,9.21
1108,495808581,"01108M00:01:04.009","01107 23:50:43",204.66,908.97,,,,"     ",4.40,35.49,9.17
1108,495808582,"01108M00:01:04.982","01107 23:50:44",204.67,909.03,,,,"     ",4.40,35.71,9.20
1108,495808583,"01108M00:01:05.955","01107 23:50:45",204.69,909.06,,,,"     ",4.40,36.16,9.29
1108,495808584,"01108M00:01:06.928","01107 23:50:46",204.72,909.03,,,,"     ",4.40,35.74,9.16
1108,495808585,"01108M00:01:07.902","01107 23:50:47",204.76,909.02,,,,"     ",4.40,35.76,9.14
1108,495808586,"01108M00:01:08.875","01107 23:50:48",204.78,909.09,,,,"     ",4.40,35.77,9.12
1108,495808587,"01108M00:01:09.848","01107 23:50:49",204.80,909.07,,,,"     ",4.40,35.75,9.09
1108,495808588,"01108M00:01:10.821","01107 23:50:50",204.80,908.98,,,,"     ",4.40,35.85,9.09
1108,495808589,"01108M00:01:11.795","01107 23:50:51",204.79,909.16,,,,"     ",4.40,35.86,9.07
1108,495808590,"01108M00:01:12.768","01107 23:50:52",204.77,909.17,,,,"     ",4.40,35.91,9.07
1108,495808591,"01108M00:01:13.741","01107 23:50:53",204.76,909.14,,,,"     ",4.40,35.84,9.03
1108,495808592,"01108M00:01:14.714","01107 23:50:54",204.77,909.09,,,,"     ",4.40,35.67,8.96
1108,495808593,"01108M00:01:15.688","01107 23:50:55",204.79,909.09,,,,"     ",4.40,35.97,9.02
1108,495808594,"01108M00:01:16.661","01107 23:50:56",204.82,909.11,,,,"     ",4.40,35.98,9.00
1108,495808595,"01108M00:01:17.634","01107 23:50:57",204.86,909.11,,,,"     ",4.40,35.98,8.98
1108,495808596,"01108M00:01:18.607","01107 23:50:58",204.89,909.14,,,,"     ",4.40,36.09,8.99
1108,495808597,"01108M00:01:19.581","01107 23:50:58",204.92,909.12,,,,"     ",4.40,36.09,8.97
1108,495808598,"01108M00:01:20.554","01107 23:50:59",204.93,909.05,,,,"     ",4.40,36.12,8.96
1108,495808599,"01108M00:01:21.527","01107 23:51:00",204.93,909.04,,,,"     ",4.40,36.19,8.96
1108,495808600,"01108M00:01:22.500","01107 23:51:01",204.92,909.03,,,,"     ",4.40,36.28,8.96
1108,495808601,"01108M00:01:23.474","01107 23:51:02",204.92,909.02,,,,"     ",4.40,36.08,8.89
1108,495808602,"01108M00:01:24.447","01107 23:51:03",204.93,909.05,,,,"     ",4.40,36.29,8.93
1108,495808603,"01108M00:01:25.420","01107 23:51:04",204.93,909.04,,,,"     ",4.40,36.20,8.89
1108,495808604,"01108M00:01:26.393","01107 23:51:05",204.93,909.17,,,,"     ",4.40,36.38,8.92
