SOL,MINIMUM,MAXIMUM,MEDIAN,MEAN,MODE,STD
561,802.18,861.78,827.97,829.39695652174,802.39,21.8892592475547
1058,824.43,903.96,874.34,870.398656065089,884.58,20.1656230777116
1517,854.17,953.68,906.64,909.95924645307,953.23,32.2797045404915
318,795.56,891.07,840.21,835.01169667503,877.17,31.6796972686321
1290,729.17,790.39,771.03,760.846791668727,729.5,23.9064735541931
809,828.77,940.86,901.91,894.438578021257,940.52,38.2122411570924
560,803.26,863.2,833.21,833.046110814474,803.74,19.8318388940785
1057,824,900.63,875.92,869.824201867055,885.06,20.7319762643069
1516,850.99,950.85,905.44,906.5109214194,851.15,27.041918675699
317,795.83,890.27,833.12,833.676929707757,796.02,33.5210362829505
559,804.31,864.96,823.7,829.168741687978,804.45,19.7447189122965
1289,728.82,790.72,755.03,763.39086095732,782.49,20.065241395842
808,827.04,938.64,913.085,899.55604419495,921.68,31.6961581325307
558,806.03,866.49,840.34,839.208705357142,831.89,20.8666679043174
1288,729.99,792.26,777.26,767.042928059132,782.81,19.1386998243949
316,797.94,890.45,843.4,846.672536565505,844.3,26.391317576994
1056,823.81,903.71,872.96,869.213842319401,885.73,19.9758257074296
807,826.74,937.58,910.7,898.904882585371,921.58,33.0099500652271
1515,849.24,949.86,905.685,905.437013664248,932.85,27.5482325698908
557,806.74,865.87,841.23,840.267648809522,808.08,20.5888764859286
1287,730.09,794.9,757,760.500966622761,730.35,20.2071945499235
556,807.62,867.36,842.775,841.718967803031,866.73,20.8674251818468
315,801.49,886.07,845.84,846.173773685364,885.86,25.0525427673674
1055,823.22,902.13,873.21,869.449310695538,868.6,21.2230153521225
555,809.39,868.86,861.21,853.293762522928,868.38,18.7069250185465
806,825.71,937.32,919.26,902.55411906125,921.46,34.0668253544447
1514,850.33,949.34,904.79,903.345796883169,948.96,31.8575154699219
1286,731.96,793.65,769.78,767.084977919761,783.27,19.6590027508302
1054,821.8,900.93,870.42,867.729672578942,884.51,21.458250391943

314,797.7,884.66,842.62,845.289123969333,877.11,25.7893354885577
805,826.65,934.89,898.45,889.16946211544,826.95,34.6363817707559
1513,852.55,948.64,918.53,909.524008287027,923.4,26.6383788273317
1285,734.05,794.66,758.25,759.633491035061,783.3,17.503785058825
553,810.59,872.77,840.89,838.938656254498,810.78,19.8274326190586
1053,820.67,903.72,871.91,870.474038995585,881,20.5880983193256
804,825.75,933.34,905.345,890.499758511858,932.42,36.7495132249997
313,800.95,887.85,859.51,850.499969155636,875.01,23.8108738016176
1512,849,947.09,922.68,913.978568200908,928.25,29.1887183465271
552,814.1,872.87,838.84,843.581738897807,865.45,19.3770992415728
1284,733.67,794.86,765.21,766.527837742278,782.56,19.280961189534
1052,819.94,900.43,869.64,868.197549111592,881.53,20.9995711201102
803,822.45,931.94,900.87,890.648490878939,915.37,32.1119232620891
312,794.64,884.1,849.92,844.983629179915,794.84,25.0237488985149
551,814.37,873.38,865.82,851.476813159733,868.01,20.1378450174861
1511,851.91,947.36,920.28,909.787168854494,929.57,27.462648745488
1283,735.64,794.47,764.82,768.840444601494,788.62,17.6998354118692
1051,818.27,902.07,871.6,865.776805075656,865.55,21.622391664971
802,822.01,932.39,881.32,887.376959839191,914.91,32.9408847381418
550,816.06,876.05,842.34,849.333245574403,875.69,21.4830088111818
311,794.48,886.42,852.48,846.241478913923,873.35,27.0768521090998
1510,847.67,949.66,917.72,911.664485378854,938.92,30.2528046416538
801,819.85,925.88,889.24,883.694844950096,912.8,32.8866656909983
1282,736.87,795.65,757.54,760.991740440325,737.06,21.1024385022208
549,818.71,877.27,844.96,849.947041524624,876.78,20.766301288047
1050,818.26,899.62,865.22,863.393293576623,883.52,21.3257358712935
1509,851.61,949.76,903.76,904.780744416873,930.64,28.5144452155435
310,796.52,888.85,870.74,852.552533329049,876.82,29.081459501202
548,819.07,879.46,854.87,852.447395923366,874.98,20.6187207170825
800,818.79,927.22,893.13,875.557463047084,911.61,36.3222321493822
1508,852.09,945.57,916.09,902.415959009394,853.93,30.8212441967872
1281,738.5,797.32,761.06,767.872874842446,788.68,20.8783787424127
1049,818.85,900.46,881.13,868.087940786861,883.98,21.9661837843979
547,818.69,879.61,850.38,848.928049280475,818.93,19.7958244104967
309,796.78,888.57,871.58,857.26536787265,874.95,24.3484241694998
1507,851.27,947.34,929.93,914.429441187325,932.71,33.3223168599308
1280,739.75,797.55,775.02,772.350535010326,795.45,19.797096051821
1048,819.75,899.94,867.21,864.905150399017,881.61,19.0970662556108
799,818.66,924.05,888.295,880.321389207809,819.13,34.3463566317233
546,821.59,881.36,847.65,851.552997983788,873.53,19.5245109545103
1506,851.94,945.35,924.09,914.735114572456,944.87,28.3230093242057
308,798.86,887.38,872.22,854.873559060681,875.57,26.3833803518284
1279,738.68,800.17,762.52,763.997667190556,788.71,18.4769083498341
798,815.69,926.72,895.45,880.560762898509,910.86,37.5281230854967
1047,817.23,901.37,866.07,863.762421000323,878.62,21.7915911546324
545,822.88,881.84,857.965,855.179162881244,823.05,22.2597599346164
307,803.04,889.15,863.8,855.902256160166,876.41,25.4539458274123
1505,848.12,945.74,889.64,894.78120690041,848.4,36.8113705163932
797,813.14,923.12,867.68,877.416849714543,901.79,31.8254360023945
544,823.29,882.87,851.57,856.2095822894,879.98,20.9954846661815
1278,741.45,800.27,787.23,773.009645036051,788.97,20.9210088407344
1046,817.11,900.29,866,862.748649050593,878.54,21.4004034575567
1504,851.96,949.31,932.73,917.900892106969,939.49,28.7683814939055
306,798.94,884.38,863.7,851.198468317786,799.18,25.5910224928982
796,811.65,919.12,890.62,879.924461749226,904.76,31.6668962533273
543,825.14,885.62,876.57,864.039626303593,883.03,20.9731537143383
1277,743.31,799.48,775.475,775.832238445454,795.63,18.064142916596
1045,815.66,898.38,868.44,862.713024057994,881.56,21.2372392440274
1503,851.38,950.08,919.385,908.63141309386,851.6,32.5777413801644
305,798.72,885.95,863.22,849.557534472771,873.81,27.0541193073379
795,810.48,918.14,865.99,861.200873813775,901.5,37.0364464991959
542,826.59,885.05,854.33,853.645935539694,827,19.9366953952254
1276,742.89,800.74,767.35,777.513627551648,767.1,16.8393806413732
1502,851.91,949.59,924.43,914.850208166018,934.4,29.5620958500299
1044,815.67,898.62,862.77,859.965937868773,878.69,20.7060730862197
304,797.18,887.36,868.26,855.735121912043,886.85,27.3635522493701
794,809.04,916.74,884.19,870.09285600668,901.35,33.4710321618919
541,827.39,886.33,859.48,857.052304729119,827.81,19.2368899158135
1501,849.14,944.31,905.995,898.585454834789,849.68,28.2448355439787
1275,744.63,801.14,776.77,778.777951573256,767.7,17.2526730344065
1043,813.79,897.22,864.89,861.701035333852,860.09,22.2118810324014
793,811.69,918.58,868.91,865.03815414757,811.88,37.1126624303991
303,794.95,889.64,876.42,860.845987543452,877.54,27.1730932827939
540,828.5,888.04,862.61,861.493724307338,881.05,19.6819003491005
1500,847.36,945.55,911.89,905.294247756294,945.28,30.4865597114333
792,812.33,912.97,857.11,868.683859526549,912.71,34.4647498037197
1042,813.45,897.36,875.98,863.681896284602,877.71,21.1081007878375
1274,745.71,803.46,777.78,777.129784573815,793.14,18.2831583010772
539,830.96,889.33,851.19,860.112007228817,831.15,21.8402613162006
302,794.79,890.44,856.345,852.952850811124,880.9,33.6914106495366
1499,844.97,945.28,908.45,906.966996052506,944.31,29.3256382776226
791,805.79,908.8,882.13,869.329136924075,895.46,29.9583736984771
1041,814.19,898.98,861.42,858.142222222224,876.22,25.1884736884703
1273,746.88,804.96,780.95,777.939618735601,747.14,18.1163695620414
538,832.06,889.81,857.86,863.125181503892,857.79,19.219528035473
301,799.53,890.66,860.34,853.108270744323,880.7,25.9199094119979
1498,847,948.91,890.38,895.615644575799,937.53,34.8450601405792
790,803.69,898.35,861.21,862.09318606593,890.86,30.6904539678892
1040,813.43,895.81,863.92,861.041047231458,875.26,22.5799341151896
537,832.8,892.51,858.94,860.903040594133,858.97,21.1049625190439
300,802.1,890.66,855.89,849.3214059227,802.31,26.8767644266715
1272,748.82,806.33,790.44,779.531868751662,749.33,20.8660731035299
789,795.83,903.79,870.81,858.827276414682,899.33,35.381862416276
1497,851.6,950.95,906.8,906.544425701949,950.63,34.6642190727434
299,799.33,886.92,858.64,849.767271319506,865.88,25.7598305040299
536,834.72,892.92,860.88,862.284334796716,835.9,20.6216989212993
1039,812.77,895.71,865.22,859.625095194475,877.49,21.4057002855375
1271,749.31,806.49,790.06,784.210991500594,795.9,16.8540730195148
788,799.46,905.66,869.1,863.052741958092,904.37,35.3406004140607
1496,851.57,946.09,924.69,919.432158872989,945.83,22.2271903765332
535,837.27,893.02,866.36,864.560902493032,837.46,18.5981527493049
1270,750.95,807.67,774.5,782.816433236127,774.47,19.4202356123426
298,799.72,889.81,848.9,846.289541135574,870.51,28.4999748613958
1038,812.63,893.6,861.04,857.782875703266,877.48,22.2511576858207
787,798.35,902.47,856,855.342528886241,889.79,33.6096081817111
1495,849.34,942.66,905.67,895.421311687844,849.57,30.5677117895036
534,836.22,893.3,861.045,865.200672261994,886.87,18.887284692228
297,797.38,888.2,841.41,843.920239005429,888.02,28.9432708583867
1269,750.88,809.13,797.66,787.829892619036,774.69,19.3754253774866
1037,812.11,893.18,873.48,859.831044191802,875.2,22.6632538611709
786,800.48,901.95,861.27,860.121118887559,893.03,35.4133778228122
1494,847.25,946.33,899.46,897.405885607669,847.48,35.9687848889555
533,837.76,895.44,871.81,871.698576541327,894.48,19.8741902879329
296,795.49,890.61,851,847.711115076792,878.9,29.2414695019094
1268,752.91,810.88,785.33,784.823041477373,775.41,17.3919765044258
532,839.06,896.45,866.08,870.260852984451,895.96,20.7767152113488
785,791.8,903.04,838.12,849.599610281923,792.03,38.0415379032659
1036,809.39,892.32,857.34,852.667627601487,876.24,23.3550994297933
1493,845.76,946.71,896.01,900.618982353408,846.14,36.9932414233114
295,798.47,894.57,849.61,840.108595354487,798.87,31.7644231120816
531,839.06,897.95,867.85,868.993992921619,897.61,21.6064377682466
784,794.72,906.43,845.52,856.197392531913,886.57,34.1031685930487
1267,753.67,812.38,787.44,786.953922413793,754.11,17.8280160395838
1492,852.99,945.95,900.98,903.808874107723,853.62,31.85354842731
1035,811.22,898.53,858.585,857.176450453,875.29,23.7659827185013
294,799.19,894.95,848.16,839.280089933903,799.81,34.2646407052683
783,790.41,902.36,851.07,851.298113492662,889.16,34.1878777877248
1491,851.63,941.32,901.2,900.779057789461,931.32,25.4372031111688
1266,754.58,812.35,798.68,786.261227759725,754.75,20.6842395219012
530,839.96,898.17,869.32,868.704489203485,840.15,20.0415480718858
293,797.88,891.32,847.36,842.062014774043,876,32.9603917113697
782,793.5,899.97,860.26,850.974113303524,886.58,32.2032745169673
1490,848.72,942.78,912.3,896.094571282169,929.48,32.0172547238147
1034,812.05,897.27,862.79,858.620445166613,875.16,23.1639539999062
1265,755.45,812.63,801.71,791.063132600039,808.88,17.1028452535886
529,842.11,900.63,870.62,868.505955011697,842.3,18.9994983921956
781,785.26,896.38,847.25,844.328208606559,785.55,34.5758320908865
292,799.32,892.97,861.68,852.373672943223,878.98,27.9157496830651
1489,847.93,939,921.18,904.448896356707,848.38,29.1823730680763
528,844.06,900.9,868.69,871.902641434261,895.05,19.2125603997371
1264,756.48,813.59,793.46,790.868320858364,779.71,18.0725636008215
1033,812.21,893.29,862.41,856.340332748165,875.48,20.825263199707
780,793.97,894.39,860.86,848.288378544336,794.23,36.649743655741
291,799.05,893.33,853.16,854.077004830918,893.15,25.4117511216793
1488,847.21,937.58,918.33,908.181756869543,937.12,28.4370512838913
527,844.15,902.06,892.66,879.597437740794,901.04,20.5232664902457
1032,809.9,890.87,861.61,855.466372318772,873.21,22.3760151649881
1263,758.1,816.91,789.9,790.669194669757,779.44,18.213387791426

290,797.23,896.27,849.86,847.596140369364,883.03,29.3982525562463
526,845.28,903.39,869.49,876.265641229569,902.15,20.6888437165573
1487,840.06,939.44,920.61,903.690334747303,840.35,32.1016866029283
778,791.69,890.03,838.69,846.709354745965,872.32,28.5411361604548
1262,758.57,815.36,791.03,789.624982713916,807.9,17.6956177472286
1031,807.97,890.14,859.4,854.481407897653,871.89,23.0747058441557
289,798.06,897.42,864.44,853.685064401938,883.08,29.7420324614757
1486,844.53,934.98,925.2,906.711236788846,931.17,27.1362382335597
777,786.76,883.19,838.22,835.495648568751,868.94,29.5203276932511
524,848.12,905.26,875.17,875.893354276852,848.86,19.6577374995203
1030,809.76,890.99,871.82,857.919409294752,871.75,22.020988544628
288,796.18,896.46,862.83,855.229644620653,884.48,29.1839359098859
1260,760.69,817.77,793.93,792.365424895989,808.37,18.8170584167807
523,847.66,906.61,878.77,877.023997704355,847.94,19.2546927121122
1485,843.4,939.11,922.86,908.485867145809,923.66,28.2353339673283
776,784.46,883.82,847.71,837.864787448146,870.42,30.0094046344648
1029,811.11,893.5,860.52,859.772098603217,875.03,21.9613503143621
522,849.31,907.73,873.735,877.010012749004,849.5,19.1406980819535
1484,838.17,936.99,910.32,896.755312230492,838.46,35.2948468021128
1259,760.2,818.48,785.58,791.836309385863,785.67,18.9718435930254
775,781.15,882,837.945,834.047524602266,781.36,30.2589959320547
287,798.16,900.58,860.7,855.186350816037,881.18,28.7066227416077
1028,809.47,890.23,860.29,856.176769349802,869.8,22.0676950898824
521,849.57,908.62,876.13,881.64572114374,849.96,21.7983725133462
774,780.53,881.99,841.13,835.633564427445,870.83,33.3754477056423
1027,806.68,888.98,854.71,845.754590579293,854.31,24.78816524232
1258,762.06,821.26,785.94,791.172510995744,786.55,21.0302134959326
286,797.87,899.29,850.41,844.200678255911,899.06,34.3789639115681
520,850.99,908.69,876.06,883.116452540354,908.13,20.5120689075016
773,780.64,881.31,849.405,840.973656355901,865.28,28.5880703925599
1026,804.65,889.06,870.09,865.619372407279,870.09,17.4208220758335
1482,831.1,935.75,915.4,898.626381627425,914.46,35.8540746443677
519,851.95,910.43,878.39,883.275676674747,878.4,20.235730745333
1257,761.52,820.08,789.265,793.928024582104,761.77,21.4969456096419
285,794.83,898.6,861.76,851.139118104447,876.28,31.7799407540705
772,775.86,883.37,823.08,835.114486196004,868.36,33.257542463479
1481,830.6,934.57,908.92,892.193146292004,831.03,36.3063377172599
518,852.57,910.78,885.595,884.818984065181,908.76,19.8443245390274
771,780.87,880.54,837.51,834.061118412946,861.62,28.9973711229138
1025,805.09,887.51,867.34,848.812237421916,869.16,27.6926448573475
1256,764.97,822.38,797.97,795.762901646116,765.25,20.3718857715095
284,795.51,899.3,864.07,852.498669042769,795.84,32.0579024465113
1480,828.08,940.78,904.81,894.069159698081,927.92,34.9573775093517
517,853.75,912.57,884.37,881.973694092569,853.97,18.6031994320585
770,774.15,870.42,833.45,821.226050295858,774.83,28.2045662971217
1255,765.62,822.84,792.07,793.003838214197,813.71,17.1314615059305
516,856.51,911.95,886.13,886.0502913085,904.2,18.432035527954
1024,804.71,888.52,868.14,855.076252317497,869.15,21.0539888013387
1479,818.5,940.18,917.63,895.879348867801,926.03,39.0620171680159
769,775.39,872.61,819.82,822.097489286735,859.43,30.8711838686691
515,856.62,913.6,875.77,885.783423830452,913,20.0594558100319
1254,767.24,825.28,809.28,800.170659069829,816.47,18.9229646430242
768,772.99,866.09,833.095,825.481589670016,853.44,30.7686644229414
1478,816.25,940.89,906.39,893.395912262585,920.16,40.0628434632255
282,795.49,902.35,867.34,856.240636762862,887.75,35.9979222690369
1023,804.29,891.19,867.54,858.071002083828,871.73,22.0985309796721
514,856.97,913.37,880.64,888.147394340164,912.76,19.9533163479797
1253,767.05,825.42,786.68,793.616499186279,816.9,21.0604039516166
281,794.36,902.63,862.52,847.208392767719,887.42,40.1037481002291
1477,823.87,933.75,897.19,886.226528655269,914.98,32.0919477361793
767,769.82,868.18,810.99,823.594577403707,855.68,31.2884086553935
1022,805.03,891.15,868.61,858.13660499196,872.73,23.2198338022165
513,857.96,913.67,882.28,884.504174057252,858.15,21.2351367768237
1252,770.16,827.77,794.82,801.5306461075,826.22,20.5711932653434
280,794.14,902.95,876.55,863.437137711797,902.35,33.8541329595827
1476,825.02,932.17,891.65,887.031939956709,931.81,34.8454971942654
766,771.25,864.43,815.81,824.450589805724,864.18,28.6495683970829
512,858.78,916.73,885.74,887.805969523964,859.31,19.1174191326522
1251,771.08,828.09,816.19,806.078620948422,796.62,19.1397729968478
1021,803.15,890.81,867.03,857.754791886196,870.68,24.4610268734938
279,795.26,904.69,882.36,865.596689529893,904.46,33.7026094784637
1475,825.33,935.67,889.52,891.938585611826,935.17,34.5872072506199
765,767.4,864.45,810.3,809.385664846615,848.2,32.2746665688715
511,858.74,917.01,893.63,891.458310604154,858.93,19.3487704884945
1250,771.82,829.9,808.13,804.800564380039,772.04,20.4474205469466
764,768.92,862.05,826.57,817.619733026658,845.88,27.1412566669022
278,791.48,904,860.51,857.579906486528,903.74,36.6125964839049
1474,826.27,936.58,870.81,874.968565567352,920.01,37.781005639647
1020,801.04,887.17,866.17,853.726219164335,867.88,23.3855176562244
510,858.39,917.27,885.46,888.364723800114,909.2,18.8518767858801
1249,773.1,832.39,816.755,810.410389828545,773.28,18.7684875886021
509,859.31,916.6,896.125,893.627662367785,913.7,19.8294741620717

1473,817.46,930.52,881.22,877.430596497676,930.31,40.5277810930837
1019,800.95,889.15,867.58,849.620665585201,801.15,27.4752223260943
762,761.37,855.17,817.33,812.328153176843,833.1,29.6244404179771
508,859.72,918.27,892.085,895.045301546211,917.78,20.2456097340105
276,794.79,906.69,834.2,846.380011437909,895.94,36.5530787416986
1248,775.63,832.47,800.4,803.741469818005,832.29,20.0232321148476
1472,819.84,927.68,884.38,877.456517104674,906.43,36.9613634946284
507,861.96,919.61,887.07,892.178824366638,886.89,21.0876830635407
761,759.5,857.8,798.67,808.549926094169,857.64,29.9649836727207
1018,803.43,889.36,867.48,854.590672653535,867.67,21.4446549569512
275,794.02,909.92,837.96,849.349491822969,882.64,40.3162946337052
506,861.22,918.56,890.5,891.778045545117,917.73,21.4308314062822
1471,819.77,924.74,867,864.337853238076,820.03,33.602366360024
760,757.79,854.05,804.08,810.980385609386,853.6,29.4486041316767
1247,776.8,833.46,804.07,808.225590750224,802.72,15.494523992801
274,794.87,911.48,832.89,849.504900772558,910.6,38.6210198077179
505,861.63,919.44,896.25,894.040359768453,861.9,19.8859579840198
1470,818.9,922.36,871.1,872.908729888017,819.09,38.090823615825
1017,803.21,888.71,866.12,853.336117221913,871.11,25.4816436878476
504,861.03,920.9,890.9,891.398051238257,912.28,20.6031887817167
273,793.31,910.74,842.71,853.953240065534,889.91,35.6013291860917
1246,777.62,837.99,803.69,805.983699465269,777.87,21.8521116783337
759,757.81,855.77,806.51,805.810331844904,837.52,31.373529695241
1469,820.58,922.94,865.39,873.11595336037,820.81,36.7155540884267
503,863.46,923.94,898.97,897.885055354075,923.22,20.7562580175875
1016,800.81,887.16,865.52,852.099294400044,870.28,26.4997893401665
758,760.68,853.21,814.6,806.87604468723,831.19,25.0979395588961
272,796.2,919.06,859.42,858.039624465931,892.52,35.2478343465454
1245,779.67,836.72,819.81,813.297684365782,804.16,20.1326596341424
1468,820.08,921.62,880.39,879.926424788987,904.81,26.1878677526676
502,863.84,925.05,885.35,889.978349283279,864.28,21.3923197676309
1015,800.59,887.72,865.89,855.461498985747,869.11,24.5255512567556
757,760.31,846.58,818.235,807.488500215952,760.48,24.6797599656799
501,865.6,924.22,891.05,895.54971818958,890.88,20.3847808486475
1244,779.85,838.43,806.38,809.766830520733,780.11,18.9029740384537
1467,817.02,921.5,883.17,879.637889444298,902.32,28.6762233486546
756,758.8,846.84,808.31,803.825908656145,826.94,24.8557969726059
500,863.37,924.55,890.7,891.548758895528,888.6,19.9528008628342
1014,799.38,883.88,864.1,851.60540871035,864.13,23.0548485195208
755,760.27,846.68,798.69,805.913611533249,819.77,23.490787970325
270,786.33,921.51,865.99,851.322104856867,786.56,51.5800093516479
499,864.65,924.41,902.07,903.071420296439,917.67,15.5950925160728
1243,781.23,838.86,814.99,815.333359235404,837.53,18.3587769658071
1466,814.56,915.8,884.96,879.060541545502,901.45,28.891869044871
754,756.03,843.09,801.48,803.875552459014,823.18,25.0834724943499
498,865.55,927.1,912.45,900.317009873866,919.1,22.7031374786077
269,790.64,926.65,857.47,850.913393562053,791.24,49.3046226161586
1013,797.74,884.69,864.94,846.109310202898,865.64,28.0983451278057
1242,783.07,840.2,833.1,820.20947732899,833.54,20.0340541831739
753,751.49,843.22,809.18,800.003992276637,815.01,24.6400252743425
497,866.22,927.02,890.19,897.758655280388,926.65,21.1008485859566
1465,811.23,912.63,876.72,866.448218693955,811.48,29.5075047907995
268,791.32,922.08,853.66,859.756010793794,891.01,37.3931706288305
752,749.14,841.62,800.27,793.646568576769,818.66,25.2990767063167
1012,798.57,883.8,864.11,850.691242836467,864.63,21.9975915341741
1241,784.03,840.67,833.64,820.828886442644,836.14,18.5579675404904
496,867.44,926.08,901.25,902.571595247183,925.78,20.6869695989833
267,798.95,868.43,830.26,829.869434631098,799.15,13.5989801048402
1464,810.33,914.98,885.97,879.077302489958,913.7,31.8538493178475
495,866.39,927.07,899.23,904.295506899463,893.26,18.9612199105913
751,748.99,839.8,795.08,793.620421056947,818.53,24.784664331188
262,875.65,923.16,910.1,905.909760649086,900.82,12.2846830465536
1011,798.32,883.08,862.94,852.341392208066,867.15,22.1541512127349
494,867.16,929.73,896.18,895.508310917505,867.35,20.9325791313912
261,808,916.45,895.4,880.602330520262,916.22,34.2715129881664
1240,785.87,841.3,809.99,812.245358747192,786.09,18.7395518881517
750,748.62,838.04,793.74,792.363791279551,810.48,26.4055104115072
260,812.43,928.92,903.74,889.556208847259,812.53,37.6770623625433
493,868.03,929.35,906.1,905.230570344736,920.9,18.9348457334415
1010,797.89,885.36,864.95,852.829264857166,866.77,24.5018439958793
1239,786.85,844.22,810.97,816.577302836582,842.88,18.3129781624166
1463,810.58,915.44,891.46,880.125231672286,915.16,30.1695304528544
259,812.5,919.41,895.27,883.152637484931,812.67,33.0024213118634
749,746.51,834.27,793.24,795.380724998249,817.03,24.2463347511098
492,868.02,930.17,896.44,898.642183701932,868.25,20.4882588404226
258,808.66,917.72,896.54,882.121920615785,808.87,34.8460836783798
1238,787.98,844.94,810.81,809.213871483224,788.16,17.4979955122522
1009,797.56,884.79,863.26,852.965829711003,867.21,25.0745734730514
257,816.96,917.28,896.06,882.933114161179,817.11,31.0526492501409
491,867.96,929.3,900.4,902.321088435376,928.99,22.1688923729353
88
256,813.4,917.22,895.42,882.475287025874,917.03,32.472434740313
748,743.5,833.03,796.03,796.217446102819,790.48,25.3950763195471
255,823.85,923.95,901.14,889.005137716777,892.89,30.9113020479983
490,868.82,929.69,892.41,901.599148606197,926.44,21.400119477497
1237,788.59,846.32,818.07,818.569704580447,845.76,19.0216254543283
1008,795.32,880.99,863.48,850.164969006356,863.61,24.4410782248645
1461,812.07,915.68,894.95,882.878600424483,894.23,27.7604036988911
254,816.78,915.24,892.05,882.263514288356,816.96,30.7938756491166
747,740.2,833.13,804.59,791.110094898057,813.1,25.2999082578488
253,821.6,920.11,903.45,889.508067328203,919.3,32.5439230759159
489,868.79,931.44,900.655,905.118865372486,925.87,21.6637627622405
252,822.91,916.22,895.69,885.731509783918,823.56,29.8538036547497
1007,794.45,881.25,864.24,852.734497018471,870.25,23.8457516465777
746,740.12,830.8,794.09,789.544424504367,811.21,25.7083963810057
1236,789.59,847.82,814.23,817.464881538721,842.36,20.6933468577896
1460,808.76,908.65,881.41,867.877956692563,908.36,33.3045266096782
251,821.75,920.42,900.06,883.606771130103,911.5,35.2130858328239
1006,793.95,880.64,865.95,849.386394264194,866.12,24.836561109309
745,739.51,828.61,800.16,788.779395047472,806.64,24.0603878568088
488,868.54,931.94,897.16,897.779708458898,868.7,20.262407129214
250,825.31,920.36,896.92,885.062919796252,919.04,33.1628087635054
1235,791.81,850.8,821.36,824.873799351087,842.78,18.487921012728
249,815.47,917.43,897.78,881.424662004662,917.06,37.0799916407353
487,868.62,932.31,904.97,904.118974370733,868.77,16.9887789233268
744,737.24,828.67,801.7,789.121331297604,808.25,25.5594561224682
1005,792.57,881.32,849.795,846.195902665122,869.3,25.6660254597553
1459,803.41,904.52,865.22,861.345547236438,803.58,31.2955887420617
248,818.81,925.54,899.47,885.712587412586,925,37.8026881893674
1234,791.77,850.32,817.4,818.819912755067,792.03,22.9429212782678
247,822.62,911.93,892.07,880.225803332472,910.76,31.7744627858707
486,869.75,932.49,901.51,902.677268195063,870,20.2016488655181
743,736.55,829.86,802.47,792.137160888221,829.25,27.5340695688997
1004,791.7,878.77,853.14,845.839560349616,841.8,24.9932252527691
1458,803.32,899.59,875.04,862.552518686777,884.23,31.1221601992532
246,825.13,921.1,900.12,885.999897263231,913.35,34.004126529956
485,869.45,910.88,883.35,882.913768128757,869.65,9.73253979632572
1233,793.44,853.06,831.98,827.154212066894,851.75,21.6226652221598
245,829.28,918.7,898.67,886.097630147632,901.78,31.746944504869
478,887.79,935.06,928.51,926.755164954031,928.88,10.3801601478776
1003,793.35,879.88,845.51,844.225080180369,866.41,24.1614040402002
742,734.79,829.41,801.72,791.33575057158,806.42,28.3532383799425
244,824.31,919.52,904.21,889.920962730045,824.46,30.9596729987572
1457,806.13,901.35,872.46,864.474429040985,885.67,29.0430041308948
477,871.55,936.98,908.695,908.435999711586,927.27,21.4355406690793
243,832.08,923.76,905.06,895.053933970139,832.25,29.1989774170905
1232,794.42,852.6,828.4,826.180399459195,844.77,20.8335229642626
1002,794.8,882.12,852.31,846.174279147019,795.07,24.455110620867
741,735.16,829.35,799.73,787.8393515625,806.93,30.483309266523
242,826.9,921.12,904.04,892.297885560606,920.11,30.3198113736162
1456,805.31,893.57,870.24,859.694849327658,885.14,27.2396509413718
476,870.64,934.26,902.24,904.177202940813,900.47,19.7246718718835
241,830.83,924.32,907.98,895.676257998703,919.34,30.2490340976175
1001,794.49,878.31,861.37,847.839683732945,861.12,24.6662858218204
740,735.96,826.65,781.46,779.099352131949,803.27,22.2957935219767
1231,796.11,855.13,812.84,816.878699784748,796.32,17.6739710940293
475,868.87,933.74,911.36,908.1043084073,924.34,20.9621278204917
6
239,831.3,927.82,909.41,897.126684596124,831.47,31.2072663595976
238,835.76,927.81,904.06,897.535072799776,835.94,29.7590595636016
474,868.38,935.94,901.21,903.282006413947,868.66,21.6969501326636
1000,790.61,879.07,863.51,851.461190537997,862.75,25.2952481194032
1454,803.7,885.11,869.31,852.61625202781,804.06,28.6171396343302
739,733.73,823.68,779.5,776.618561143309,798.59,22.1007885804637
237,831.19,924.04,906.2,894.866206992489,917.83,30.005988649263
1230,796.15,856.08,818.59,823.207883683829,849.26,22.1977919444679
473,870.03,937.78,910.395,907.661146688301,929.3,22.9350729483269
236,832.81,927.13,911.57,897.948865807289,925.53,30.6419326693613
1453,796.1,881.73,846.46,846.552047560477,872.74,28.5272742771615
738,732.03,821.06,772.65,770.76053182655,791.64,25.2319257132182
999,792.57,883.53,867.72,852.603622730864,870.56,26.4162320936034
472,869.69,937.25,896.39,906.760958228943,937.04,21.8328152615204
1229,798.27,858.33,812.64,823.838635573581,798.47,23.6513604261018
737,731.1,821.97,761.65,770.323788304854,791.27,27.479157405232
235,836.88,924.36,894.84,892.180986850543,910.68,26.4924851848034
1452,789.53,884.19,847.85,845.386673724512,872.66,32.1374374284679
471,870.08,935.9,899.38,905.986814391916,925.82,21.0756643293951
998,791.71,883.83,862.61,846.236654521277,868.77,31.143512612705
1228,799.54,859.17,824.13,829.676815687285,824.38,18.8634745848852
736,729.57,819.17,775.99,776.783990224668,796.79,26.4148034225607
1451,788.94,876.97,851.05,844.511345807196,869.08,27.5459581499693
234,836.06,932.48,898.58,893.312466029011,836.45,33.097350658728
