SOL,MINIMUM,MAXIMUM,MEDIAN,MEAN,MODE,STD
863,0.76,9.8,3.31,3.03882900286549,0.9,1.87749130012226
1570,0.52,13.45,1.35,2.79082425177613,0.59,2.7394983824986
1105,1.32,22.26,4.75,6.17047946190924,1.38,4.75911388336252
1342,0.7,15.17,3.18,4.29988937476472,1.26,3.29156552976881
622,0.88,30.88,2.39,4.45731318161095,0.97,5.2259912152693
862,0.5,8.46,2.14,2.24260212014134,2.16,1.82157109820324
372,0.7,14.67,1.74,3.44840151929703,0.75,3.1769391123922
861,0.61,8.96,2.65,3.17294652551574,0.66,2.28850658223696
1569,0.56,13.48,2.39,3.12222935185728,0.6,2.84993466795295
860,0.61,10.16,5.38,4.3882822215941,0.63,2.08031852031921
1104,1.14,19.75,4.83,5.52404384436698,1.58,4.16966548562622
621,1.06,34.06,3.36,5.75626898123794,2.13,5.59848414574869

371,0.77,13.63,2.17,3.56690773862227,1.52,2.66628285976142
1568,0.61,14.95,1.95,2.77475490015812,0.7,2.44465513703241
620,1.01,28.31,1.55,4.94579684988754,1.05,5.55326734909652
370,0.73,17.57,1.91,3.3234690445213,0.77,3.03876564750362
1340,0.92,22.74,2.03,4.43308681672027,0.98,3.79269724779262
859,0.64,9.21,2.99,3.50106700468519,0.87,2.51595425790386
1103,1.07,21.12,6.19,6.41537886973271,1.54,4.58041953161162
1567,0.45,14.15,1.55,2.89426317814545,0.84,2.83709400969534
619,1,29.69,1.52,5.03274469519442,1.05,5.97904931788491
858,0.64,10.96,3.765,4.19449504807344,0.87,2.70607107336546
369,0.73,16.9,1.68,2.9296235694998,0.77,2.5947862991541
1102,1.1,22.66,8.05,6.65573986139634,1.55,4.24421780581832
1339,1,17.28,5.03,5.46291874059497,1.38,4.01498783514114
1566,0.45,12.14,1.42,3.17187111756168,0.49,2.9756692554794
618,1.13,35.14,3.5,6.62678162534243,1.33,6.66460976891376
857,0.67,11.61,4.23,4.04835996014018,0.79,2.77432553645775
1338,1,25.56,4.92,5.69555763861188,1.47,4.70962702417693
368,0.75,15.87,2.57,3.40520969191085,0.8,2.66815363489944
1101,1.02,25.3,4.19,4.65841809941735,1.15,4.10246609462558
1565,0.48,13.41,1.59,3.02709255984588,0.57,2.85336285917385
856,0.64,10.19,2.41,2.86939902166317,0.68,2.09313813771901
367,0.84,13.42,2.1,3.16531991396192,0.89,2.49813373603703
1337,0.93,16.16,6.05,5.81548807433009,1.41,3.90407604725357
1100,0.99,26.83,3.8,5.22765049582355,1.04,4.43250369878256
1564,0.5,12.84,2.4,2.86485869974781,0.93,2.18405861945642
855,0.74,9.09,2.29,2.6210813590922,0.78,1.7007827848481
366,0.76,13.23,1.92,3.44365218019059,0.99,2.86912112295865
1336,0.98,18.98,1.63,3.33615891485325,1.03,3.29632223292418
615,0.96,38.61,3.68,5.87878419133117,1.22,6.26261979553417
1099,1.09,16.21,6.03,6.63556414762745,1.17,4.72362093262361
1563,0.45,12.32,2.41,3.28656981500542,0.52,2.7405147895501
365,0.6,6.1,0.99,1.33253927763929,0.65,0.932498277131348
854,0.48,8.5,2.2,2.50542181829857,0.95,1.53700726727713
1335,1,24.59,2.13,4.11647964372128,1.49,4.09868939264619
614,0.86,42.33,1.58,5.61701992928319,0.98,7.35945837814057
358,0.7,13.85,5.44,4.29968766786896,1.07,2.58121646688764
1098,1.22,18.26,6.35,6.58477221077109,1.56,4.93150755374406
1562,0.46,15.12,2.46,2.99291008048176,0.49,2.51706407767839
853,0.49,8.68,2.11,2.56837673329734,0.79,1.93820227420486
1334,1.06,21.87,1.83,3.66252443411991,1.17,3.75507884807982
613,0.88,37.93,1.46,5.90401611194917,0.98,7.67453761443987
1561,0.51,12.96,3.4,3.47955219987246,0.6,2.59732745404276
357,0.67,14.53,3.65,4.06622361972749,1.19,2.44753759051043
852,0.56,10.66,3.52,3.42200043369839,0.78,2.17000063937831
1333,1.22,16.76,1.68,4.41194250306217,1.65,4.20977505644605
612,1.03,36.7,3.42,6.95054929170282,1.15,6.94255809012525
1097,1.3,19.24,7.78,6.88267276263727,2.6,3.80665042130858
1560,0.57,12.92,3.44,4.09864422582306,0.8,2.96795317589471
356,0.64,17.35,3.47,3.79783308309014,0.69,2.79168350594057
851,0.54,11.98,3.46,3.4566646308142,0.69,2.43037493927271
611,0.95,31.81,1.45,4.66947363844528,0.99,5.87305924192548
1332,0.93,24.24,2.18,4.8587869952345,1.36,4.79262780444607
850,0.54,12.61,2.26,2.56030384397967,0.59,2.4091094975885
1559,0.55,11.74,3.25,3.58232617527565,1.12,2.4020127140211
355,0.68,10.78,4.19,4.36569023779728,0.73,2.94461439264623
1331,1,30.63,2.92,5.69241270903012,2.47,5.16607493762204
610,0.86,31.84,2.57,4.39705617085753,0.94,5.10222752133512
1096,1.19,23.01,3.45,4.66537609613513,1.24,3.39384773648756
849,0.53,7.48,2.58,3.09775016876148,0.6,1.99355391566956
1558,0.62,12.82,3.62,4.01504114697188,1.23,2.66894752719618
354,0.74,11.1,3.67,4.06828248817159,1.37,2.89105001226799
1330,0.98,26.6,3.63,6.01786743819045,1.04,4.93805087468815
609,0.93,43.6,2.73,4.47755296640876,0.99,5.23446568023292
848,0.65,9.11,2.79,3.2928579674591,0.7,2.0676570452274
1095,1.37,24.52,3.69,4.80270527835712,2.29,3.83859075144321
1329,0.93,23.5,2.75,3.96145717584246,0.98,3.71183965128867
1557,0.64,15.31,2.27,2.72561415122091,0.71,2.30069908085836
353,0.71,10.36,3.7,4.00950321720479,0.74,2.80922749052277
608,0.93,40.93,1.6,5.16098424943746,1.02,6.50730870588319
847,0.66,8.07,2.99,2.97599229781771,0.87,1.83920205794802
1094,1.27,21.85,2.44,4.09869325153372,1.37,3.50847884267216
1328,0.72,20.2,1.64,3.90606126844315,0.76,4.25172380114105
1556,0.55,14.67,2.62,3.42304496363233,0.78,2.68506849002257
846,0.75,10.5,2.73,3.27089542233289,0.96,2.35186113942049
352,0.82,13.1,3.11,4.00846294310308,1.18,2.54557835112878
607,1.13,31.93,2.12,5.65250045023953,1.41,6.18608092749428
1093,1.18,20.58,1.99,4.55913322426465,1.21,3.67062940764803
1555,0.52,14.18,2.83,4.0433987552468,0.55,3.56111290350562

845,0.7,12.27,1.4,2.56260253325992,0.83,2.29041010705694
351,0.82,14.08,2.88,3.45333816411117,1.36,2.37757506499181
606,1.08,39.71,4.73,8.13811165373931,1.53,7.70075956357878
1554,0.53,11.8,3.57,4.28431730397836,1.03,3.26234559788096
1326,0.79,30.72,2.76,6.02851458373575,1.42,6.01000452108671
605,1.06,39.95,3.32,6.65600427526105,1.51,7.20856345836125
1092,1.21,16.47,1.77,4.34791630808943,1.76,3.68984114662585
844,0.48,13.41,2.69,2.776033336545,0.52,1.94705563887825
350,0.77,16.62,3.51,4.04787714166321,0.82,2.8405077810783
1553,0.55,12.68,4.95,5.16771592466988,0.85,3.46183848173202
604,1.02,34.56,3.165,4.61303881953965,1.36,5.41573861185328
1325,0.79,26.93,2.38,5.48384684501898,0.93,5.29102961144429
349,0.73,12.57,4.2,4.17984316185699,0.98,2.74752757198153

843,0.41,11.23,2.35,2.80794917132905,0.49,2.21513531484374
1552,0.79,14.88,2.07,2.7789764920722,0.91,2.33690018741475
603,1,28.25,3.55,5.08659884079417,1.04,4.29193794790698
1324,0.86,25.42,3.96,4.62287280208298,4.09,3.80594224588236
842,0.56,8.32,2.37,2.37208265647399,0.6,1.53648373549312
1090,1.09,19.7,1.96,3.83058746149895,1.13,3.50102784454595
348,0.64,13.08,1.55,3.02455843486109,0.99,2.73054979366479
1551,0.81,13.44,2.14,3.03245977343242,0.85,2.57413806342768
602,0.95,27.95,2.96,5.62777417368103,1.33,4.94333105007703
841,0.55,8.88,1.13,2.23157474680757,0.66,1.83694747775394
1323,0.8,28.71,3.75,4.86135409540955,0.84,4.5797179620221
347,0.67,14.56,2.05,3.97998520816796,1.44,3.34794507682984
601,0.9,34.7,1.41,3.24477643271988,1.19,3.28302853876312
600,1.01,29.5,11.58,10.1799938347719,1.03,5.82002178766071
1550,0.84,16.9,2.98,3.63150927536232,0.87,2.74667873303295
1089,1.12,17.37,2.035,3.58558200718685,1.15,3.26344752034527
599,1.05,36.2,5.365,9.19212269272527,1.24,8.88028452611205
840,0.59,9.07,2.36,3.00535928974387,0.77,2.21219048462583
1322,0.85,23.43,5.66,6.09775704384203,0.88,4.60912650538863
598,1.08,30.88,4.64,5.6248180638784,1.86,5.48631800641063
346,0.61,19.12,2.34,3.86437304347825,0.64,3.57242789109876
1549,0.75,15.81,1.16,3.30434404115258,0.84,3.49050055882352
1088,1.12,19.58,1.92,3.66198583842937,1.15,3.44669450327854
597,1.02,24.26,4.21,4.9228999434708,1.06,4.59196021091632
1321,0.94,32.03,2.44,6.06388706831358,1.56,6.80064139425841
345,0.69,18.29,2.99,3.72106132851039,1.21,3.01157904230505
839,0.6,10.49,2.02,2.87999350965437,0.68,2.16138317990438
1548,0.68,13.63,2.14,4.07692221443592,0.83,3.59150261227209
596,1.14,28.15,4.75,5.66547934081679,1.79,4.17695878975235
1087,1.17,22.5,1.91,4.06465134198023,1.2,3.82844250160651
1320,0.94,35.79,8.41,7.92315610900561,1.68,6.14450660582518
1547,0.72,10.28,5.23,5.33685480555785,0.97,2.87132918546663
838,0.57,10.85,2.21,2.34003438001374,0.63,2.01877758217584
344,0.6,13.21,1.51,2.70104789456767,0.64,2.31291137929302
595,1.13,27.76,2.59,5.26218047579982,1.27,4.73746040443104
1086,1.4,18.85,2.37,4.81594392685106,1.66,4.10469397863171
1546,0.63,17.04,1.06,2.83817763919246,0.77,2.89972887854158
594,1.24,31.29,4.35,7.17322300986687,1.72,6.60139688335695
837,0.55,8.49,1.11,1.94899031976515,0.62,1.66051196331339
1319,0.68,33.31,5.17,6.31505512078109,1.21,5.80812171920541
343,0.69,12.53,1.68,2.65280879031788,1.15,2.33853834468846
1545,0.68,16.27,2.75,3.53493407853245,0.74,3.38049438051264
1085,1.47,24.08,2.49,5.16786742997049,1.5,4.64412749327937
593,1.33,33.11,3.16,6.1094705541982,1.63,5.60183255696497
1318,0.66,32.1,4.42,6.61374958895099,1.29,5.46752219438837
836,0.65,7.54,1.45,1.94258926525185,0.72,1.43986038864161
1544,0.66,22.93,3.21,4.56194498297097,0.72,4.49703765184603
342,0.7,17.1,4.15,3.84696800645251,0.74,2.57826602376392
592,1.17,29.72,4.88,6.3485381868033,1.23,5.10983120740352
1543,0.77,17.69,3.83,4.87300073909825,0.82,4.09345165657188
1317,0.59,43.04,3.66,5.4012804765932,1.52,5.23699457940249
1084,1.29,23.84,4.44,5.12545826896135,3.41,3.86913713481447
835,0.7,9.91,1.19,2.24111757719718,0.94,1.56046223120795
1542,0.77,16.73,4.5,5.60437776060076,1.06,4.49572986798013
591,1.17,27.46,4.4,5.48264202910468,1.24,4.53402861910697
1316,0.71,40,2.46,5.29153907563017,0.76,5.20455921316813
341,0.73,18.99,1.52,3.54164298572711,0.78,3.72415586226678
1083,1.04,23.82,3.4,4.50178103398616,1.21,3.88006683431926
590,0.99,22.09,2.91,5.04470465275525,1.43,4.50127774396187
834,0.73,7.85,1.64,2.31296755932944,1.01,1.53118323722671
1541,0.81,14.03,3.3,4.4251744416784,0.87,3.26550085028364
1315,0.63,28.99,5.67,7.45478879116648,0.8,6.56569213397147
589,1.14,40.84,1.81,5.62517722349853,1.59,5.92592359231236
833,0.48,6.81,3.56,3.01423726636265,0.63,1.77217219107519
340,0.69,17.8,2.73,3.46297567332754,0.87,2.83478857319729
1540,0.87,13.39,2.73,3.16157028512653,1.05,2.26970622389592
1082,0.88,23.34,3.64,5.53212400870234,0.91,4.35249550756112
1314,0.7,29.35,7.67,9.02450997398095,1.23,6.98668390573605
588,1.26,31.24,2.48,6.33748166762791,1.5,6.43342623430775
832,0.45,8.33,1.85,2.28983026874118,0.54,1.74300766937149
339,0.56,17.04,2.7,3.40451751848281,2.27,2.70531507779145
1539,0.84,15.97,1.65,2.76103776136481,0.98,2.46475251428023
1081,0.92,23.15,2.6,4.98719234237927,0.95,4.57873728141056
587,1.48,32.56,3.23,5.74738458376156,1.67,5.8255479976071
1313,0.7,31.26,9.03,8.53943524798308,1.15,6.87685328348102
831,0.54,8.99,2.12,2.40029004313819,0.71,1.60369574290809
586,1.23,30.01,3.42,4.53747646647756,1.52,4.44406593669244
1538,0.73,15.06,1.77,3.35168778850188,1.06,3.05470472866998
1080,0.96,20.43,3.22,5.28138262307775,1.38,4.41296183419736
338,0.52,15.05,2.54,2.87179055361986,0.56,2.32640496734435
1312,0.7,40.52,3.31,5.05092175042392,1.31,5.44896711631879
585,1.2,27.01,3.35,4.90951681592042,1.33,4.42185179869823
830,0.52,8.9,1.99,2.40060226628897,0.62,1.68864279873181
1537,0.7,12.41,3.85,4.0862996044972,0.81,2.88654286192307
1079,0.96,20.46,4.11,5.88987910893781,2.16,4.73477747183762
1311,0.67,32.18,3.31,5.09354024688186,0.72,4.90460306627843
337,0.56,14.36,3.92,3.47558413167874,0.67,2.35751107749513
584,1.06,34.5,3.26,6.39271054878523,1.15,6.41814487349164
829,0.5,9.12,0.88,1.66905536170367,0.56,1.64976736160822
1536,0.69,13.03,4.28,5.00456226572266,0.74,3.54788658251205
1078,0.94,23.56,3.52,5.69690697837195,1.25,4.38756643843683
1310,0.7,34.23,2.75,5.36037952307081,0.75,5.69853861513628
336,0.59,14.54,4.19,4.19901186151916,0.76,2.63942894378809
828,0.55,9.8,1.37,2.44254328574015,0.77,2.12057852071603
1309,0.85,33.01,1.4,3.47350125944587,1.02,3.86544418172884
1535,0.73,19.05,3.93,4.6742322760382,0.83,3.80088476204059
1077,0.92,23.51,3.28,4.29267761513743,1.02,3.69551866537894
1308,0.88,29.7,3.2,8.3427552157987,0.92,8.81908633263088
335,0.65,14.48,4.06,4.13465093589652,1.09,2.81097169915878
827,0.57,8.83,1.21,2.24251607303591,0.8,1.77396099932457
1534,0.74,13.12,2.71,3.90214705776238,0.85,2.99855351263825
1307,0.87,29.37,4.01,6.77086744495347,1.71,6.23775685561221
581,1.28,46.73,3.62,8.72347936128115,1.67,8.43458282863594
1076,0.86,27.29,2.6,4.25823006993007,0.9,4.27552608356432
334,0.63,15.61,5.04,4.25253833049405,0.97,2.78538054227526
826,0.53,8.42,1.26,2.19647176058379,0.59,1.89382336702629
580,1.26,36.43,3.72,5.69100063608177,1.33,5.96864354017023
1306,0.72,30.71,1.8,4.23869306676094,0.89,5.25153313904744
1533,0.72,15.72,1.41,2.72506035059546,0.78,2.43489967345407
1075,0.87,28.66,1.87,4.48637102881972,0.9,5.10303137636778
333,0.65,16.23,3.2,3.88594792671165,2.62,2.51081893156057
579,1.09,46.56,2.72,5.77562506575024,1.27,7.02540632286662
825,0.54,10.59,1.8,2.40393061070688,0.57,1.97906549510364
1305,0.84,34.4,1.81,3.76778503737713,0.89,4.14182992759573
1532,0.76,19.06,2.65,3.76723999705799,0.79,3.13009460009988
578,1.25,44.3,4.94,7.9407063545151,1.3,9.00072627175265
332,0.62,18.69,3.12,3.70636878562666,0.66,2.77806628932919
1074,0.99,22.76,1.94,4.84367725530922,1.03,4.70609109218393
824,0.55,9.39,1.11,2.11676374156222,0.59,1.99106075129471
577,1.35,39.86,2.77,7.48245293749644,2.31,7.24358063608018
1531,0.86,16.43,3.75,5.18705102695763,1.05,4.28135334598935
1073,1.09,18.13,3.5,5.08954087704844,1.29,3.55327018966211
1304,0.8,31.21,1.64,4.20776469818842,0.84,4.92774376876732
331,0.67,15.7,3.92,4.74141229702844,0.71,3.45552153601597
823,0.67,9.18,1.63,2.45641493083417,0.95,1.94784231293869
576,1.31,38.24,2.72,7.92605015028615,1.51,8.1237618338114
1530,0.91,14.5,4.9,5.63383592338276,1.04,3.89510054977508
1072,0.85,22.2,2.58,3.84510348498605,3.2,3.30316398506306
1303,0.88,31.82,2.24,5.31413360297897,1.74,6.1074131496958
575,1.47,43.68,8.45,8.46532261274526,1.65,7.3996181811081
1071,1.13,23.59,1.56,2.56548310139164,1.18,2.22743571415787
822,0.42,6.99,2.08,2.81284795265206,0.99,1.87894551460557
330,0.76,10.32,3.52,3.93951551568984,1.25,2.45653505930983
1070,1.29,22.34,4.375,6.55836805555556,1.31,5.66404044056452
574,1.2,38.29,4.39,6.37548001910524,1.71,6.55324513027633
1302,0.93,26.16,3.31,5.95428799442821,1.05,5.03916975431606
1529,0.65,17.8,5.27,5.51174507851885,0.75,4.38865777927806
1069,1.25,23.87,3.16,6.30376691609613,1.29,5.60711552709574
573,1.13,47.44,5.77,7.70571533753618,1.17,7.49811019956967
821,0.45,7.91,1.24,2.07653989970728,0.5,1.83272941986457
329,0.68,11.64,4.53,4.73052688482052,4.45,2.80432328902058
1068,1.28,18.29,1.84,5.09305081237719,1.83,4.63840631575307
1528,0.7,15.78,2.36,3.32890023452999,0.76,2.69716828405516
572,1.17,35.59,3.39,6.24036656203774,1.22,6.20541223716714
820,0.43,9.69,2.27,2.46489071038251,0.51,1.68733196591953
1301,0.92,23.56,2.33,4.70562092182906,1.09,4.57919125903379
1527,0.66,15.15,2.29,3.11464115582297,0.85,2.73444540891527
1067,1.29,22.54,2.57,5.25731753861662,1.59,4.67671434174695
328,0.58,16.13,2.43,3.29233662284226,2.41,2.45287312967763
571,1.29,37.74,3.02,7.28563253753387,1.5,7.10562215587811
819,0.48,9.36,2.24,2.50048121122505,0.51,1.86595227856582
1300,0.83,25.81,4.63,4.99890131395021,0.87,3.94813144960037
1526,0.68,13.86,2.15,3.32723665653303,0.71,2.89167798932255
1066,0.82,25.21,1.94,4.34386871149892,0.85,4.3914357819505
570,1.32,44.01,2.85,7.63042579490239,1.87,7.7167559074986
327,0.57,11.83,2.2,2.91751572418189,0.98,2.27728587738236
818,0.5,10.42,2.25,2.3912007484912,0.53,1.81838487371085
1525,0.75,15.06,1.08,3.43449571356533,0.8,3.77479541170126
569,1.04,46.93,3.62,7.57439127026696,1.16,8.65917975287634
1299,0.83,24.53,3.99,4.53103785609582,0.92,3.55355967775773
1065,1.08,25.39,2.07,3.94603394616097,1.11,3.9464153031557
326,0.64,13.69,2.51,3.10355457654625,0.67,2.4719961862781
817,0.57,9.98,3.05,2.91418166623817,0.86,2.12680626627267
1524,0.76,17.24,1.37,3.94676867545513,0.88,3.71223224056488
568,1.15,46.58,3.71,6.30532267346269,1.19,7.90026247075341
325,0.76,11.48,1.64,3.04066289846638,1.24,2.35397611777204
1298,0.92,28.66,3.73,5.14506995062308,0.95,4.58157649800284
1064,1.06,22.24,1.81,3.57894282771054,1.13,3.48747914182361
816,0.78,8.41,3.18,2.78739807073953,0.88,1.64795954729946
567,1.44,33.99,5.43,7.41101915653522,1.49,6.82943724833689
1523,0.81,13.29,2.03,3.77380335986953,0.93,3.16751779402532
324,0.73,13.55,1.42,3.0973574522474,1.41,2.81278146266743
1063,1.07,18.62,1.91,3.85666854636591,1.46,3.40712869461998
815,0.8,8.52,2.45,2.7009703620808,0.87,1.68267935855482
1297,1.07,24.88,7.1,6.58845010000292,1.69,4.93633049578385
566,1.46,42.89,1.85,6.50698113207545,1.5,7.65603554490529
1522,0.7,14.76,1.12,2.68322990126932,0.76,2.57461929498824
323,0.73,12,1.54,3.16287462738908,1.31,2.5477552216104
814,0.79,9.08,2.28,2.31356629715971,0.96,1.74190845611403
1062,1.02,16.34,1.73,3.83076116319721,1.05,3.61586935988526
1296,1.04,23.19,3.87,5.60750526907405,1.25,4.56640490169415
1521,0.75,16.87,1.08,2.48273222650651,0.81,2.33083344781838
565,1.38,31.85,3.08,6.75357479798189,1.58,6.18757443690755
813,0.9,10.96,2.67,3.29494937156447,0.94,2.03182759555982
1061,1.01,21.7,2.05,4.67096944113722,1.05,4.61729983812802
1295,1.07,38.48,2.98,6.01852905899029,1.48,6.7744249800453
321,0.8,11.58,1.33,2.51163265945778,1.06,1.99953677759027
1520,0.9,15.26,1.43,2.82482619413384,0.94,2.63570494863464
564,1.28,49.14,4.21,8.98666208791211,1.37,9.23783335414137
812,0.64,8.12,3,3.06237483541542,1.11,1.93339445047509
1294,0.84,20.73,4.03,6.30635649649989,0.94,5.10276723135141
1060,0.9,23.35,1.69,3.78223206018515,0.94,3.9959796414538
563,1.25,46.63,5.77,9.1810933320596,1.54,9.10108310053006
320,0.74,11.8,1.59,2.67721323805944,0.84,2.2613811470919
1293,0.87,25.93,5.82,6.04869963469823,0.9,5.11423626219979
1519,0.59,12.56,1.74,2.94463122113903,1.22,2.70731034895588
811,0.69,10.04,3.2,3.31473883591769,0.92,2.3237514685074
562,1.13,48.65,4.89,9.06069011544011,1.66,9.55514539865974
1292,0.89,33.78,6.08,7.52572542391355,0.92,6.92969572566006
1059,0.97,21.08,2.57,3.33082657630397,1.01,3.11113965405777
1518,0.56,11.7,1.93,3.49999581495667,0.79,2.97091243731196
319,0.86,10.77,1.47,2.57424761607004,0.94,2.07077547291945
810,0.62,8.35,3.56,3.27758770518175,0.67,2.15974249548465
1291,1.27,34.93,2.455,8.71626506655491,1.39,8.52168193433401
561,1.11,51.98,4.61,6.79337566290278,1.15,7.5855276105556
1058,1.04,19.68,2.96,4.24149398919802,1.07,3.27221183611059
1517,0.5,16.28,1.94,3.89345504121352,0.76,3.64523212282077
318,0.61,9.34,1.24,2.57903101261851,0.68,2.3520171702268
1290,1.27,37.8,5.14,8.71532520929314,1.36,8.40903366318145
809,0.67,8.44,1.1,2.19202966240576,0.77,1.77442054121311
560,1.24,56.06,3.75,8.83403855639588,1.28,9.91820228140756
1057,1.12,21.07,4.06,4.83751307655727,1.16,4.01072176114395
1516,0.49,15.14,2.63,3.12096840917638,0.76,2.58177650974795
317,0.67,10.33,1.39,2.77634964054009,0.7,2.37641096427489
1289,1.32,33.68,4.17,7.77809966334695,1.4,6.62775806413574
808,0.67,7.74,1.47,1.9824819780854,0.69,1.42832509332296
559,1.04,68.33,2.22,8.58061578737691,1.6,11.8533846671319
558,1.26,52.86,7.02,13.4252293702497,1.48,14.1778750469167
1288,0.98,35.84,4.22,7.20441394007772,1.01,7.12203971697538
316,0.98,13.73,2.47,3.22199636454807,1.03,2.27325040484484
1056,1.15,16.87,5.21,4.98858664085187,1.68,3.52888892192631
807,0.49,7.47,1.94,2.36040533590487,0.51,1.67125831495015
1515,0.49,16.49,2.54,3.49838470128423,0.56,2.98885794118612
557,1.33,59.33,6.235,14.0233238327904,1.44,15.4835742953754
1287,0.97,37.27,2.91,5.53293236466505,1,5.99858454363513
556,1.37,53.12,5.635,12.1591273072747,1.64,12.6692931345194
315,0.83,15.29,2.31,2.82671451405648,0.86,2.03115899123965
1055,1.28,23.75,4.03,5.92048586987138,2.04,4.84948182410388
555,1.32,64.41,6.28,11.4455720443785,1.4,11.0872541322883
806,0.51,8.07,2.18,2.75851543024156,0.58,1.98112154908599
1514,0.54,16.75,2.08,2.76996153939779,0.62,2.44980976120513
1286,1.03,33.5,3.37,5.77243606619023,1.07,5.80089759742945
554,1.14,59.83,3.96,9.56959057836974,1.18,11.1028796186744

314,0.82,13.21,2.39,2.8847069040382,0.85,1.941402774547
805,0.54,8.52,1.26,2.54964290018077,0.85,1.97266136341728
1513,0.55,11.98,3.45,3.45982643910903,0.77,2.82087333370992
1285,1.12,33.94,2.05,5.6697637845818,1.27,6.42641113193328
553,1.12,47.76,2.46,8.42299110518927,1.43,9.57569980765645
1053,0.95,21.8,3.47,4.89733388997724,1.01,3.52282989915944
804,0.62,8.93,2.4,3.03959214935377,0.85,2.07208111467094
313,0.86,12.75,3.18,3.32835396238543,0.92,2.17000597017294
1512,0.6,12.89,4.07,4.17080251565034,0.88,2.52322092955145
552,1.24,42.21,3.1,9.09506570545833,1.45,9.22666231201083
1284,0.95,34.06,2.63,7.41723769700865,1.36,6.84680342497537
1052,1.09,18.82,4.04,4.81167192937235,1.13,3.48764519839975
803,0.71,9.09,2.69,3.0650441967024,0.8,1.92309610938701
312,0.74,11.69,3.45,3.39295779627785,3.77,2.28474989802979
551,1.34,69.04,8.575,12.9928303050235,1.83,12.9776557089975
1511,0.65,15.08,3.4,3.6739480986232,0.85,2.88247848904388
1283,0.93,35.48,3.08,7.43115754283331,1.15,7.10638015112371
1051,1.19,22.52,1.94,5.00226777076331,1.28,5.02589722944763
802,0.52,9.49,2.44,2.5708839348031,0.55,1.90974804280472
550,1.35,44.3,4.77,7.15451843630541,1.42,7.83254589364703
311,0.76,10.39,3.49,3.7580618586501,3.49,2.26354995701017
1510,0.43,12.18,2.41,3.3514189432711,0.5,2.61671537063428
801,0.5,8.33,2.01,2.48534616017099,0.56,1.88438407276474
1282,0.92,50.08,1.47,5.03761260216805,0.97,7.58336053282543
549,1.32,57.62,3.185,8.24828290717756,1.37,9.96019717230956
1509,0.38,13.49,1.62,2.25404748256424,0.43,2.38234289163277
310,0.78,13.93,4.3,3.58191963998714,0.81,2.12925768743442
548,1.26,52.49,6.205,8.98194464465907,1.87,9.54883641021747
800,0.56,8.55,1.14,2.27213976477382,0.59,2.03288431319248
1508,0.44,9.15,1.4,2.28478937467935,0.48,2.0763301283214
1281,1,51.95,1.7,5.07362280931208,1.05,6.23753433401276
1049,1.11,21.81,4.01,5.46743708073647,1.27,4.55915279880129
547,1.4,44.23,3.67,8.91918051622968,1.73,8.95795341791738
309,0.65,11.63,3.99,3.69756016333147,1.01,2.08279627072615
1507,0.44,11.34,4.63,4.82559435394528,0.56,3.14454200056914
1280,0.96,45.3,1.77,6.30542000457764,1,6.51070097344788
1048,0.89,20.48,3.14,4.25254022287165,1.14,3.45710446078183
799,0.64,7.74,1.32,2.54577994829072,0.91,1.86872234494554
546,1.25,43.29,3.04,8.64823977595651,1.8,8.44957731649041
1506,0.48,9.62,4.25,3.88222457627122,0.8,2.59195877051824
308,0.52,13.87,3.05,3.32770845387337,0.55,2.26394517296074
1279,1.09,45.4,2.48,6.79015823089519,1.64,8.33768707600483
798,0.59,7.87,2.37,2.86372583733783,0.65,1.94553677977462
1047,0.88,21.63,2.95,3.88286585953309,0.98,3.40287634757949
545,1.28,42.37,7.99,9.45265216293248,1.43,8.37132761215468
307,0.65,8.83,3.13,3.68126456708078,0.7,2.43194726372456
1505,0.49,12.29,1.45,3.02987801056495,0.52,2.85524270530805
797,0.53,7.11,2.1,2.48695457348406,0.66,1.65105898298197
544,1.27,39.64,5.19,6.85608377522914,1.43,6.45262682524499
1278,1.11,43.61,9.63,11.1477996511996,1.27,9.6737137588161
1046,0.82,22.44,2.99,3.9926623489273,0.89,3.38576956349794
306,0.59,8.44,3.7,3.29299346657655,0.74,1.99358333774813
1504,0.58,10.4,2.19,2.94893092723608,0.63,2.21430597065777
796,0.56,7.75,2.36,2.78526283508318,0.79,1.87664615196979
543,1.17,30.56,5.79,6.90502405657643,1.21,5.08240474661994
1277,1.15,41.66,4.74,9.16995526372747,1.58,8.68643660404885
1045,0.98,20.38,4,4.4635422304515,1.01,3.79704055956276
1503,0.51,12.83,1.65,2.43499840584332,0.58,2.11347048010781
305,0.63,8,3.01,2.95247637818096,0.67,1.73289168652755
795,0.6,7.65,1.58,2.17160319699103,0.64,1.64015198949998
542,1.23,40.99,3.15,6.70836646343653,1.27,7.07880457768042
1276,1.16,55.58,4.79,7.6314700924974,1.78,8.16874690463611
1502,0.62,11.67,1.9,2.67962292657832,0.66,2.17885115404019
1044,1.01,15.11,4.17,4.38612091314996,1.46,3.34133783907322
304,0.62,8.74,2.26,2.95748657944644,2.08,1.75986463769237
794,0.68,7.14,1.32,2.26513929793841,0.74,1.69212032624924
541,1.31,43.78,3.19,8.56100488084983,1.5,8.96483474933437
1501,0.63,11.92,1.14,2.66327726956921,0.75,2.32931214821401
1275,1.09,49.97,5.07,7.01699626703707,1.13,6.79721217785643
